DDS iPD  8501211801 0380         450iS                        TL        100  59 gg
                 1                                               
DRE eP   8501212032 1690        4280eS                         L        650  60 gg
RCL eP   8501212032 1720        4100eS                         L        670  60 gg
BAD eP   8501212032 1740        4300eS                         L        660  60 gg
BUA eP   8501212032 1750        4310eS                         L        650  60 gg
MPRIeP   8501212032 1760        4140eS                         L        600  60 gg
BOO eP   8501212032 1950        4560eS                         L        650  60 gg
ZOU eP   8501212032 2200        4750eS                         L        600  60 nn
                 1                                               
BAD iP   8501222109 1470        1580iS                        FLD        90  61 gg
BOO eP   8501222109 1550        1720iS                        FLD        70  61 gg
BUA eP   8501222109 1580        1800iS                        FLD        90  61 gg
MPRIeP   8501222109 1700        2040eS                        FLD        90  61 gg
DRE eP   8501222109 1940        2480eS                        FLD       100  61 gg
ZOU    4 8501222109 0000        2500eS                        FLD            61  g
                 1                                              D
CEY eP   8501250744 5110        5540iS                        CLD            62 gg
TRI eP   8501250744 5370        6170iS                        CLD            62 gg
VOY eP   8501250744 5820        6780iS                        CLD            62 gg
DRE eP   8501250745 0130        1430eS                        CLD       450  62 gg
BAD eP   8501250745 0670        2460eS                        CLD       450  62 gg
BUA eP   8501250745 0860        2500eS                        CLD       430  62 gg
BOO eP   8501250745 0880        2740eS                        CLD       440  62 gg
MPRIeP   8501250745 1030        2850eS                        CLD       420  62 gg
RCL    4 8501250745 0000        9290eS                        CLD            62  g
CAE eP   8501250745 1320        3460eS                        CLD       450  62 gg
ZOU eP   8501250745 1300        3570iS                        CLD       440  62 gg
                 1                                              D
DRE iPC  8501251159 3050        3260iS                        SLD       310  63 gg
VOY eP   8501251159 3200        3570eS                        SLD            63 gg
COLIeP   8501251159 3230        3600eS                        SLD       200  63 gg
BAD eP   8501251159 3510        4100eS                        SLD       240  63 gg
TRI eP   8501251159 3530        4140iS                        SLD            63 gg
BUA eP   8501251159 3640        4330eS                        SLD       230  63 gg
BOO eP   8501251159 3700        4400eS                        SLD       200  63 gg
MPRIeP   8501251159 3820                                      SLD       210  63 g
ZOU eP   8501251159 4220        5200eS                        SLD       250  63 gg
                 1                                              D
BOO iPC  8501251935 0270                                      FLD       240  64 g
BAD iPD  8501251935 0360         650iS                        FLD       240  64 gg
BUA eP   8501251935 0420         720eS                        FLD       260  64 gg
MPRIiPD  8501251935 0450         750iS                        FLD       240  64 gg
ZOU eP   8501251935 0580        1010iS                        FLD       250  64 gg
COLIeP   8501251935 0620        1090iS                        FLD       260  64 gg
DRE eP   8501251935 0770        1380iS                        FLD       240  64 gg
                 1                                              D
VOY iPD  8501260041 0310         620iS                        SLD            65 gg
LJU eP   8501260041 0530         980eS                        SLD            65 gg
CEY    4 8501260041 0000        1150iS 2                      SLD            65  g
