MODEL,WEIGHT,station,PHASE,THRESHOLD,timestamp,prob
PhaseNet,scedc,MARN,S,0.3,2023-06-27T01:38:26.040000Z,3
PhaseNet,scedc,MARN,S,0.3,2023-06-30T06:27:25.830000Z,3
PhaseNet,scedc,MLN,S,0.3,2023-06-01T09:29:03.500000Z,2
PhaseNet,scedc,MLN,S,0.3,2023-06-01T09:53:34.290000Z,2
PhaseNet,scedc,MLN,P,0.3,2023-06-04T03:09:47.040000Z,2
PhaseNet,scedc,MLN,S,0.3,2023-06-05T21:00:27.800000Z,1
PhaseNet,scedc,MLN,S,0.3,2023-06-10T03:34:17.440000Z,2
PhaseNet,scedc,MLN,S,0.3,2023-06-11T21:30:33.870000Z,2
PhaseNet,scedc,MLN,S,0.3,2023-06-22T05:17:58.930000Z,0
PhaseNet,scedc,MLN,S,0.3,2023-06-23T05:21:56.500000Z,3
PhaseNet,scedc,MLN,S,0.3,2023-06-24T12:58:03.220000Z,3
PhaseNet,scedc,MOSI,P,0.3,2023-06-04T02:28:46.420000Z,2
PhaseNet,scedc,MOSI,P,0.3,2023-06-09T14:19:20.020000Z,0
PhaseNet,scedc,MOSI,S,0.3,2023-06-19T10:12:42.800000Z,2
PhaseNet,scedc,MPRI,S,0.3,2023-06-13T06:31:24.050000Z,3
PhaseNet,scedc,MPRI,P,0.3,2023-06-19T00:23:31.530000Z,0
PhaseNet,scedc,MPRI,S,0.3,2023-06-19T22:04:34.150000Z,3
PhaseNet,scedc,MYKA,P,0.3,2023-06-18T12:07:44.130000Z,2
PhaseNet,scedc,MYKA,S,0.3,2023-06-19T22:04:26.490000Z,2
PhaseNet,scedc,OZOL,P,0.3,2023-06-01T10:02:11.290000Z,1
PhaseNet,scedc,OZOL,P,0.3,2023-06-22T15:16:36.000000Z,1
PhaseNet,scedc,OZOL,P,0.3,2023-06-26T10:05:10.930000Z,1
PhaseNet,scedc,OZOL,P,0.3,2023-06-29T16:07:10.480000Z,0
PhaseNet,scedc,PANI,S,0.3,2023-06-04T17:57:16.260000Z,2
PhaseNet,scedc,PANI,S,0.3,2023-06-05T21:00:29.360000Z,3
PhaseNet,scedc,PANI,S,0.3,2023-06-08T15:15:25.570000Z,2
PhaseNet,scedc,PANI,S,0.3,2023-06-12T19:19:18.710000Z,3
PhaseNet,scedc,PANI,S,0.3,2023-06-13T17:17:29.710000Z,2
PhaseNet,scedc,PANI,S,0.3,2023-06-23T05:22:12.380000Z,3
PhaseNet,scedc,PANI,S,0.3,2023-06-27T01:38:37.510000Z,3
PhaseNet,scedc,PANI,S,0.3,2023-06-30T06:27:31.240000Z,3
PhaseNet,scedc,PLRO,P,0.3,2023-06-03T00:31:39.730000Z,2
PhaseNet,scedc,PLRO,P,0.3,2023-06-03T16:54:16.640000Z,1
PhaseNet,scedc,PLRO,S,0.3,2023-06-05T21:00:17.470000Z,2
PhaseNet,scedc,PLRO,P,0.3,2023-06-06T00:55:24.550000Z,2
PhaseNet,scedc,PLRO,S,0.3,2023-06-06T00:55:27.410000Z,0
PhaseNet,scedc,PLRO,S,0.3,2023-06-12T19:19:15.060000Z,3
PhaseNet,scedc,PLRO,P,0.3,2023-06-13T06:31:14.940000Z,2
PhaseNet,scedc,PLRO,S,0.3,2023-06-13T06:31:20.840000Z,0
PhaseNet,scedc,PLRO,S,0.3,2023-06-16T21:16:35.080000Z,2
PhaseNet,scedc,PLRO,S,0.3,2023-06-19T12:49:54.930000Z,3
PhaseNet,scedc,PLRO,S,0.3,2023-06-19T22:04:31.750000Z,2
PhaseNet,scedc,PLRO,S,0.3,2023-06-19T23:49:17.350000Z,2
PhaseNet,scedc,PLRO,S,0.3,2023-06-22T13:30:23.350000Z,2
PhaseNet,scedc,PLRO,S,0.3,2023-06-28T01:24:29.430000Z,1
PhaseNet,scedc,PLRO,P,0.3,2023-06-28T08:33:02.210000Z,2
PhaseNet,scedc,PLRO,S,0.3,2023-06-28T08:34:30.300000Z,0
PhaseNet,scedc,POLC,S,0.3,2023-06-01T09:28:00.770000Z,2
PhaseNet,scedc,POLC,P,0.3,2023-06-01T09:53:32.040000Z,2
PhaseNet,scedc,POLC,S,0.3,2023-06-01T09:53:35.700000Z,2
PhaseNet,scedc,POLC,S,0.3,2023-06-05T21:00:58.300000Z,2
PhaseNet,scedc,POLC,P,0.3,2023-06-10T03:34:12.640000Z,2
PhaseNet,scedc,POLC,S,0.3,2023-06-10T03:34:16.770000Z,2
PhaseNet,scedc,POLC,S,0.3,2023-06-23T05:27:56.530000Z,2
PhaseNet,scedc,POLC,S,0.3,2023-06-24T12:57:59.790000Z,2
PhaseNet,scedc,PRED,P,0.3,2023-06-03T08:29:32.220000Z,0
PhaseNet,scedc,PRED,S,0.3,2023-06-03T08:29:36.470000Z,0
PhaseNet,scedc,PRED,S,0.3,2023-06-09T00:43:28.800000Z,2
PhaseNet,scedc,PRED,P,0.3,2023-06-09T11:59:24.190000Z,0
PhaseNet,scedc,PRED,S,0.3,2023-06-26T15:55:39.280000Z,2
PhaseNet,scedc,PRED,S,0.3,2023-06-28T21:00:45.400000Z,2
PhaseNet,scedc,PTCC,P,0.3,2023-06-03T08:29:34.150000Z,2
PhaseNet,scedc,PTCC,S,0.3,2023-06-03T08:29:39.770000Z,0
PhaseNet,scedc,PTCC,S,0.3,2023-06-05T21:00:18.850000Z,2
PhaseNet,scedc,PTCC,S,0.3,2023-06-11T21:30:34.800000Z,2
PhaseNet,scedc,PTCC,S,0.3,2023-06-14T06:29:31.830000Z,2
PhaseNet,scedc,PTCC,P,0.3,2023-06-27T00:56:29.940000Z,2
PhaseNet,scedc,PTCC,S,0.3,2023-06-28T01:24:30.430000Z,3
PhaseNet,scedc,PTCC,S,0.3,2023-06-28T21:01:26.100000Z,2
PhaseNet,scedc,PURA,S,0.3,2023-06-03T21:45:35.660000Z,2
PhaseNet,scedc,PURA,S,0.3,2023-06-05T21:01:28.000000Z,2
PhaseNet,scedc,PURA,S,0.3,2023-06-06T00:55:29.450000Z,2
PhaseNet,scedc,PURA,S,0.3,2023-06-12T19:20:08.500000Z,3
PhaseNet,scedc,PURA,S,0.3,2023-06-22T13:30:17.490000Z,2
PhaseNet,scedc,PURA,P,0.3,2023-06-23T05:21:57.400000Z,3
PhaseNet,scedc,RAVA,S,0.3,2023-06-27T01:38:55.500000Z,2
PhaseNet,scedc,ROBS,P,0.3,2023-06-01T19:08:25.870000Z,1
PhaseNet,scedc,ROBS,S,0.3,2023-06-03T08:29:34.630000Z,2
PhaseNet,scedc,ROBS,S,0.3,2023-06-04T00:04:08.400000Z,2
PhaseNet,scedc,ROBS,P,0.3,2023-06-06T07:42:08.820000Z,2
PhaseNet,scedc,ROBS,S,0.3,2023-06-09T00:43:33.080000Z,2
PhaseNet,scedc,ROBS,P,0.3,2023-06-14T00:33:51.350000Z,2
PhaseNet,scedc,ROBS,S,0.3,2023-06-28T21:01:09.300000Z,0
PhaseNet,scedc,ROBS,P,0.3,2023-06-30T11:59:32.590000Z,2
PhaseNet,scedc,RONC,P,0.3,2023-06-02T02:18:29.060000Z,2
PhaseNet,scedc,RONC,S,0.3,2023-06-02T02:18:32.300000Z,2
PhaseNet,scedc,RONC,S,0.3,2023-06-09T14:19:27.160000Z,2
PhaseNet,scedc,RONC,S,0.3,2023-06-13T17:17:25.900000Z,3
PhaseNet,scedc,SABO,S,0.3,2023-06-03T21:13:50.670000Z,2
PhaseNet,scedc,SABO,P,0.3,2023-06-06T09:10:10.880000Z,0
PhaseNet,scedc,SABO,S,0.3,2023-06-11T21:30:43.960000Z,3
PhaseNet,scedc,SABO,S,0.3,2023-06-12T08:28:27.370000Z,1
PhaseNet,scedc,SABO,S,0.3,2023-06-13T06:31:20.640000Z,2
PhaseNet,scedc,SABO,S,0.3,2023-06-14T08:42:58.800000Z,3
PhaseNet,scedc,SABO,S,0.3,2023-06-14T09:18:29.020000Z,3
PhaseNet,scedc,SABO,P,0.3,2023-06-15T08:57:30.570000Z,2
PhaseNet,scedc,SABO,P,0.3,2023-06-18T06:16:50.340000Z,0
PhaseNet,scedc,SABO,S,0.3,2023-06-18T06:16:54.370000Z,3
PhaseNet,scedc,SABO,S,0.3,2023-06-19T22:04:30.940000Z,3
PhaseNet,scedc,SABO,P,0.3,2023-06-19T23:49:13.280000Z,0
PhaseNet,scedc,SABO,S,0.3,2023-06-19T23:49:18.410000Z,3
PhaseNet,scedc,SABO,P,0.3,2023-06-22T07:15:21.410000Z,2
PhaseNet,scedc,SABO,S,0.3,2023-06-22T07:15:28.360000Z,0
PhaseNet,scedc,SABO,P,0.3,2023-06-23T05:22:05.080000Z,3
PhaseNet,scedc,SABO,S,0.3,2023-06-29T10:59:11.380000Z,2
PhaseNet,scedc,STAL,P,0.3,2023-06-03T21:45:33.260000Z,3
PhaseNet,scedc,STAL,S,0.3,2023-06-03T21:45:38.240000Z,2
PhaseNet,scedc,STAL,S,0.3,2023-06-05T21:00:43.500000Z,2
PhaseNet,scedc,STAL,P,0.3,2023-06-22T14:59:48.640000Z,0
PhaseNet,scedc,STAL,S,0.3,2023-06-22T14:59:50.430000Z,2
PhaseNet,scedc,STAL,S,0.3,2023-06-23T05:22:00.090000Z,2
PhaseNet,scedc,STAL,S,0.3,2023-06-24T12:59:08.300000Z,3
PhaseNet,scedc,TRI,P,0.3,2023-06-02T08:50:44.010000Z,0
PhaseNet,scedc,TRI,S,0.3,2023-06-08T09:25:53.560000Z,2
PhaseNet,scedc,TRI,S,0.3,2023-06-14T08:41:57.760000Z,3
PhaseNet,scedc,VARA,P,0.3,2023-06-27T01:38:17.840000Z,3
PhaseNet,scedc,VARA,S,0.3,2023-06-27T01:38:33.220000Z,3
PhaseNet,scedc,VARA,P,0.3,2023-06-30T06:27:13.170000Z,2
PhaseNet,scedc,VARN,S,0.3,2023-06-04T17:58:36.900000Z,2
PhaseNet,scedc,VARN,S,0.3,2023-06-05T21:00:13.160000Z,3
PhaseNet,scedc,VARN,P,0.3,2023-06-12T19:19:03.640000Z,0
PhaseNet,scedc,VARN,P,0.3,2023-06-13T17:17:19.510000Z,2
PhaseNet,scedc,VARN,S,0.3,2023-06-23T05:21:55.310000Z,1
PhaseNet,scedc,VARN,S,0.3,2023-06-23T05:27:58.490000Z,2
PhaseNet,scedc,VARN,S,0.3,2023-06-24T12:58:01.610000Z,2
PhaseNet,scedc,VARN,P,0.3,2023-06-26T10:05:19.070000Z,1
PhaseNet,scedc,VARN,P,0.3,2023-06-27T01:38:20.970000Z,3
PhaseNet,scedc,VARN,S,0.3,2023-06-28T23:03:02.580000Z,2
PhaseNet,scedc,VINO,P,0.3,2023-06-03T16:54:16.660000Z,2
PhaseNet,scedc,VINO,S,0.3,2023-06-04T00:04:19.700000Z,1
PhaseNet,scedc,VINO,S,0.3,2023-06-05T08:29:17.600000Z,2
PhaseNet,scedc,VINO,S,0.3,2023-06-06T07:43:30.700000Z,0
PhaseNet,scedc,VINO,P,0.3,2023-06-09T00:43:31.510000Z,0
PhaseNet,scedc,VINO,S,0.3,2023-06-09T00:43:36.260000Z,1
PhaseNet,scedc,VINO,S,0.3,2023-06-19T23:50:27.300000Z,1
PhaseNet,scedc,VINO,S,0.3,2023-06-23T05:22:10.330000Z,2
PhaseNet,scedc,VINO,S,0.3,2023-06-24T12:58:17.830000Z,3
PhaseNet,scedc,VINO,S,0.3,2023-06-28T01:24:30.120000Z,2
PhaseNet,scedc,VINO,P,0.3,2023-06-30T11:59:35.130000Z,0
PhaseNet,scedc,VOJS,P,0.3,2023-06-05T15:36:27.140000Z,2
PhaseNet,scedc,VOJS,P,0.3,2023-06-06T09:10:12.130000Z,2
PhaseNet,scedc,VOJS,S,0.3,2023-06-07T12:45:04.330000Z,3
PhaseNet,scedc,VOJS,P,0.3,2023-06-08T09:40:37.370000Z,2
PhaseNet,scedc,VOJS,S,0.3,2023-06-12T08:28:22.820000Z,2
PhaseNet,scedc,VOJS,P,0.3,2023-06-12T11:18:45.130000Z,1
PhaseNet,scedc,VOJS,S,0.3,2023-06-14T08:43:28.700000Z,3
PhaseNet,scedc,VOJS,P,0.3,2023-06-14T08:57:52.470000Z,1
PhaseNet,scedc,VOJS,P,0.3,2023-06-19T11:59:09.570000Z,0
PhaseNet,scedc,VOJS,S,0.3,2023-06-19T11:59:19.240000Z,1
PhaseNet,scedc,VOJS,P,0.3,2023-06-19T12:38:20.920000Z,0
PhaseNet,scedc,VOJS,S,0.3,2023-06-23T10:33:30.750000Z,2
PhaseNet,scedc,VOJS,S,0.3,2023-06-26T15:55:38.110000Z,0
PhaseNet,scedc,VOJS,P,0.3,2023-06-27T22:35:11.870000Z,1
PhaseNet,scedc,VOJS,P,0.3,2023-06-28T06:35:40.470000Z,2
PhaseNet,scedc,VOJS,S,0.3,2023-06-28T21:00:13.560000Z,3
PhaseNet,scedc,VOJS,S,0.3,2023-06-29T11:00:00.600000Z,0
PhaseNet,scedc,VOJS,P,0.3,2023-06-29T19:53:02.600000Z,1
PhaseNet,scedc,VOJS,S,0.3,2023-06-29T19:54:11.700000Z,3
PhaseNet,scedc,ZIAN,S,0.3,2023-06-24T12:58:15.110000Z,3
PhaseNet,scedc,ZIAN,P,0.3,2023-06-27T01:38:24.100000Z,2
PhaseNet,stead,ABSI,P,0.3,2023-06-08T15:34:46.740000Z,2
PhaseNet,stead,ABSI,P,0.3,2023-06-08T16:02:05.210000Z,2
PhaseNet,stead,ABSI,P,0.3,2023-06-14T10:05:04.250000Z,2
PhaseNet,stead,ABSI,P,0.3,2023-06-29T15:09:00.640000Z,0
PhaseNet,stead,ABSI,P,0.3,2023-06-29T15:17:51.880000Z,0
PhaseNet,stead,ABTA,P,0.3,2023-06-05T21:00:09.810000Z,4
PhaseNet,stead,ABTA,S,0.3,2023-06-05T21:00:18.740000Z,3
PhaseNet,stead,ABTA,P,0.3,2023-06-11T21:30:34.270000Z,2
PhaseNet,stead,ACOM,P,0.3,2023-06-04T00:03:09.150000Z,2
PhaseNet,stead,ACOM,P,0.3,2023-06-05T21:00:13.770000Z,3
PhaseNet,stead,ACOM,S,0.3,2023-06-05T21:00:24.080000Z,3
PhaseNet,stead,ACOM,P,0.3,2023-06-11T21:30:33.330000Z,2
PhaseNet,stead,ACOM,S,0.3,2023-06-11T21:30:40.670000Z,2
PhaseNet,stead,ACOM,P,0.3,2023-06-18T03:46:54.620000Z,2
PhaseNet,stead,ACOM,P,0.3,2023-06-19T12:49:45.250000Z,2
PhaseNet,stead,ACOM,S,0.3,2023-06-19T12:49:47.810000Z,2
PhaseNet,stead,ACOM,P,0.3,2023-06-19T22:04:21.900000Z,2
PhaseNet,stead,ACOM,P,0.3,2023-06-21T14:18:26.770000Z,0
PhaseNet,stead,ACOM,P,0.3,2023-06-23T10:33:27.110000Z,3
PhaseNet,stead,ACOM,S,0.3,2023-06-28T08:33:01.470000Z,2
PhaseNet,stead,AGOR,P,0.3,2023-06-04T17:57:09.030000Z,2
PhaseNet,stead,AGOR,P,0.3,2023-06-10T03:34:10.260000Z,1
PhaseNet,stead,BAD,P,0.3,2023-06-02T08:50:46.420000Z,2
PhaseNet,stead,BAD,P,0.3,2023-06-03T16:54:16.760000Z,2
PhaseNet,stead,BAD,S,0.3,2023-06-04T00:04:23.400000Z,2
PhaseNet,stead,BAD,S,0.3,2023-06-05T08:29:10.700000Z,0
PhaseNet,stead,BAD,S,0.3,2023-06-06T07:43:39.000000Z,0
PhaseNet,stead,BAD,P,0.3,2023-06-09T11:33:43.710000Z,2
PhaseNet,stead,BAD,P,0.3,2023-06-13T06:31:13.490000Z,2
PhaseNet,stead,BAD,S,0.3,2023-06-13T06:31:19.080000Z,2
PhaseNet,stead,BAD,P,0.3,2023-06-19T22:04:23.930000Z,2
PhaseNet,stead,BAD,S,0.3,2023-06-19T22:04:29.120000Z,2
PhaseNet,stead,BAD,S,0.3,2023-06-19T23:50:36.600000Z,2
PhaseNet,stead,BAD,P,0.3,2023-06-22T13:30:18.570000Z,1
PhaseNet,stead,BAD,S,0.3,2023-06-23T05:22:10.500000Z,3
PhaseNet,stead,BAD,P,0.3,2023-06-26T03:04:17.530000Z,1
PhaseNet,stead,BAD,S,0.3,2023-06-26T03:04:20.310000Z,3
PhaseNet,stead,BAD,P,0.3,2023-06-28T01:24:26.430000Z,3
PhaseNet,stead,BAD,S,0.3,2023-06-28T01:24:29.830000Z,0
PhaseNet,stead,BALD,P,0.3,2023-06-02T02:18:29.010000Z,2
PhaseNet,stead,BALD,P,0.3,2023-06-13T17:17:08.250000Z,2
PhaseNet,stead,BOO,P,0.3,2023-06-04T00:25:12.770000Z,2
PhaseNet,stead,BOO,P,0.3,2023-06-05T08:28:03.340000Z,0
PhaseNet,stead,BOO,S,0.3,2023-06-05T08:28:40.500000Z,0
PhaseNet,stead,BOO,P,0.3,2023-06-05T21:00:06.700000Z,3
PhaseNet,stead,BOO,S,0.3,2023-06-05T21:00:12.270000Z,3
PhaseNet,stead,BOO,P,0.3,2023-06-14T10:20:11.180000Z,2
PhaseNet,stead,BOO,P,0.3,2023-06-22T18:52:25.410000Z,3
PhaseNet,stead,BOO,S,0.3,2023-06-23T05:22:08.840000Z,2
PhaseNet,stead,BOO,S,0.3,2023-06-24T12:58:14.880000Z,2
PhaseNet,stead,BOO,P,0.3,2023-06-26T03:04:17.660000Z,2
PhaseNet,stead,BOO,S,0.3,2023-06-28T01:24:26.110000Z,1
PhaseNet,stead,CADS,P,0.3,2023-06-01T07:39:16.760000Z,0
PhaseNet,stead,CADS,P,0.3,2023-06-01T23:54:27.650000Z,2
PhaseNet,stead,CADS,P,0.3,2023-06-02T09:06:53.900000Z,0
PhaseNet,stead,CADS,P,0.3,2023-06-09T00:43:29.160000Z,1
PhaseNet,stead,CADS,S,0.3,2023-06-09T00:43:32.360000Z,2
PhaseNet,stead,CADS,P,0.3,2023-06-09T10:10:14.020000Z,0
PhaseNet,stead,CADS,S,0.3,2023-06-09T11:30:25.000000Z,2
PhaseNet,stead,CADS,P,0.3,2023-06-11T21:30:34.660000Z,3
PhaseNet,stead,CADS,S,0.3,2023-06-11T21:30:43.390000Z,2
PhaseNet,stead,CADS,P,0.3,2023-06-14T10:28:09.800000Z,0
PhaseNet,stead,CADS,P,0.3,2023-06-15T08:57:29.360000Z,2
PhaseNet,stead,CADS,P,0.3,2023-06-16T10:03:21.360000Z,0
PhaseNet,stead,CADS,P,0.3,2023-06-18T12:07:45.440000Z,2
PhaseNet,stead,CADS,S,0.3,2023-06-28T21:01:04.500000Z,0
PhaseNet,stead,CADS,P,0.3,2023-06-29T10:29:49.830000Z,0
PhaseNet,stead,CADS,P,0.3,2023-06-30T01:24:18.000000Z,2
PhaseNet,stead,CAE,P,0.3,2023-06-01T09:53:32.530000Z,2
PhaseNet,stead,CAE,S,0.3,2023-06-01T09:53:36.360000Z,3
PhaseNet,stead,CAE,P,0.3,2023-06-04T17:57:11.390000Z,3
PhaseNet,stead,CAE,S,0.3,2023-06-05T18:20:51.150000Z,3
PhaseNet,stead,CAE,S,0.3,2023-06-05T21:01:11.700000Z,3
PhaseNet,stead,CAE,P,0.3,2023-06-11T21:30:32.960000Z,2
PhaseNet,stead,CARE,P,0.3,2023-06-13T10:47:40.400000Z,0
PhaseNet,stead,CARE,S,0.3,2023-06-13T10:47:43.180000Z,2
PhaseNet,stead,CIMO,P,0.3,2023-06-01T21:41:18.550000Z,2
PhaseNet,stead,CIMO,S,0.3,2023-06-03T21:45:34.180000Z,2
PhaseNet,stead,CIMO,S,0.3,2023-06-05T21:01:01.500000Z,2
PhaseNet,stead,CIMO,P,0.3,2023-06-14T05:11:28.540000Z,2
PhaseNet,stead,CIMO,P,0.3,2023-06-22T13:30:17.970000Z,1
PhaseNet,stead,CIMO,S,0.3,2023-06-24T12:58:49.900000Z,2
PhaseNet,stead,CIMO,S,0.3,2023-06-28T23:03:57.100000Z,2
PhaseNet,stead,CIMO,S,0.3,2023-06-30T08:13:46.990000Z,3
PhaseNet,stead,CLUD,P,0.3,2023-06-03T16:54:16.790000Z,2
PhaseNet,stead,CLUD,S,0.3,2023-06-03T16:54:19.600000Z,2
PhaseNet,stead,CLUD,P,0.3,2023-06-05T08:28:06.500000Z,2
PhaseNet,stead,CLUD,S,0.3,2023-06-05T08:29:38.200000Z,0
PhaseNet,stead,CLUD,P,0.3,2023-06-06T00:55:24.120000Z,2
PhaseNet,stead,CLUD,S,0.3,2023-06-06T00:55:26.730000Z,2
PhaseNet,stead,CLUD,P,0.3,2023-06-11T23:30:43.440000Z,0
PhaseNet,stead,CLUD,S,0.3,2023-06-12T19:20:33.600000Z,2
PhaseNet,stead,CLUD,P,0.3,2023-06-22T18:52:25.000000Z,2
PhaseNet,stead,CLUD,S,0.3,2023-06-23T05:22:07.700000Z,3
PhaseNet,stead,CLUD,S,0.3,2023-06-24T12:58:13.660000Z,3
PhaseNet,stead,CTI,P,0.3,2023-06-01T14:59:52.970000Z,2
PhaseNet,stead,CTI,S,0.3,2023-06-04T17:58:31.700000Z,0
PhaseNet,stead,CTI,P,0.3,2023-06-05T21:00:12.790000Z,3
PhaseNet,stead,CTI,S,0.3,2023-06-23T05:22:05.390000Z,3
PhaseNet,stead,CTI,P,0.3,2023-06-23T06:58:16.340000Z,3
PhaseNet,stead,CTI,S,0.3,2023-06-23T06:58:18.670000Z,2
PhaseNet,stead,DOSS,P,0.3,2023-06-01T14:59:51.480000Z,0
PhaseNet,stead,DOSS,P,0.3,2023-06-03T05:18:39.310000Z,3
PhaseNet,stead,DOSS,S,0.3,2023-06-04T17:57:20.400000Z,3
PhaseNet,stead,DOSS,P,0.3,2023-06-08T15:19:18.660000Z,1
PhaseNet,stead,DOSS,P,0.3,2023-06-12T10:04:39.710000Z,0
PhaseNet,stead,DOSS,P,0.3,2023-06-12T19:19:11.210000Z,1
PhaseNet,stead,DOSS,S,0.3,2023-06-13T17:17:23.620000Z,3
PhaseNet,stead,DOSS,P,0.3,2023-06-14T10:35:35.380000Z,0
PhaseNet,stead,DOSS,P,0.3,2023-06-23T06:58:18.880000Z,3
PhaseNet,stead,DOSS,P,0.3,2023-06-27T01:38:18.070000Z,2
PhaseNet,stead,DOSS,P,0.3,2023-06-27T10:46:42.110000Z,0
PhaseNet,stead,DOSS,P,0.3,2023-06-28T10:39:42.660000Z,0
PhaseNet,stead,DOSS,P,0.3,2023-06-29T15:06:35.770000Z,0
PhaseNet,stead,DOSS,P,0.3,2023-06-29T15:32:52.310000Z,0
PhaseNet,stead,DOSS,P,0.3,2023-06-29T15:33:20.710000Z,1
PhaseNet,stead,DRE,P,0.3,2023-06-02T09:06:54.510000Z,1
PhaseNet,stead,DRE,P,0.3,2023-06-03T08:29:30.070000Z,2
PhaseNet,stead,DRE,S,0.3,2023-06-03T08:29:32.100000Z,0
PhaseNet,stead,DRE,S,0.3,2023-06-04T00:04:25.700000Z,0
PhaseNet,stead,DRE,S,0.3,2023-06-09T11:30:17.200000Z,2
PhaseNet,stead,DRE,S,0.3,2023-06-12T08:28:29.920000Z,1
PhaseNet,stead,DRE,P,0.3,2023-06-16T10:03:19.860000Z,0
PhaseNet,stead,DRE,P,0.3,2023-06-20T03:40:34.890000Z,2
PhaseNet,stead,DRE,S,0.3,2023-06-22T07:15:27.470000Z,2
PhaseNet,stead,DRE,P,0.3,2023-06-23T05:22:05.740000Z,2
PhaseNet,stead,DRE,P,0.3,2023-06-23T10:33:25.270000Z,2
PhaseNet,stead,DRE,P,0.3,2023-06-26T15:55:32.770000Z,2
PhaseNet,stead,DRE,S,0.3,2023-06-26T15:55:35.450000Z,2
PhaseNet,stead,DRE,P,0.3,2023-06-28T21:00:04.700000Z,0
PhaseNet,stead,DRE,S,0.3,2023-06-28T21:01:20.200000Z,2
PhaseNet,stead,DRE,S,0.3,2023-06-29T10:59:12.040000Z,2
PhaseNet,stead,DRE,P,0.3,2023-06-29T19:52:59.030000Z,0
PhaseNet,stead,DRE,S,0.3,2023-06-29T19:53:01.120000Z,2
PhaseNet,stead,DST2,S,0.3,2023-06-04T00:25:16.320000Z,3
PhaseNet,stead,DST2,P,0.3,2023-06-09T08:06:35.940000Z,2
PhaseNet,stead,DST2,P,0.3,2023-06-14T09:18:19.260000Z,2
PhaseNet,stead,DST2,S,0.3,2023-06-14T09:18:20.880000Z,2
PhaseNet,stead,DST2,P,0.3,2023-06-22T09:03:57.820000Z,0
PhaseNet,stead,DST2,P,0.3,2023-06-29T07:58:00.980000Z,2
PhaseNet,stead,FETA,P,0.3,2023-06-04T02:28:48.440000Z,2
PhaseNet,stead,FETA,S,0.3,2023-06-04T02:28:53.830000Z,2
PhaseNet,stead,FETA,P,0.3,2023-06-27T09:42:35.500000Z,2
PhaseNet,stead,FETA,P,0.3,2023-06-27T10:17:26.050000Z,2
PhaseNet,stead,FUSE,P,0.3,2023-06-05T08:28:04.900000Z,1
PhaseNet,stead,FUSE,S,0.3,2023-06-05T08:29:09.500000Z,2
PhaseNet,stead,FUSE,P,0.3,2023-06-11T23:30:42.580000Z,2
PhaseNet,stead,FUSE,P,0.3,2023-06-19T00:23:30.450000Z,2
PhaseNet,stead,FUSE,S,0.3,2023-06-19T00:23:32.120000Z,2
PhaseNet,stead,FUSE,P,0.3,2023-06-22T13:30:15.670000Z,2
PhaseNet,stead,FUSE,S,0.3,2023-06-22T13:30:17.660000Z,2
PhaseNet,stead,FUSE,S,0.3,2023-06-22T18:52:26.030000Z,2
PhaseNet,stead,FUSE,S,0.3,2023-06-23T05:22:08.000000Z,2
PhaseNet,stead,FUSE,S,0.3,2023-06-28T01:24:25.260000Z,2
PhaseNet,stead,FVI,P,0.3,2023-06-03T21:45:32.520000Z,2
PhaseNet,stead,FVI,P,0.3,2023-06-05T21:00:07.780000Z,3
PhaseNet,stead,FVI,S,0.3,2023-06-05T21:00:14.390000Z,3
PhaseNet,stead,GAGG,P,0.3,2023-06-01T14:59:49.830000Z,0
PhaseNet,stead,GAGG,P,0.3,2023-06-03T12:33:26.480000Z,0
PhaseNet,stead,GAGG,P,0.3,2023-06-09T14:19:19.310000Z,0
PhaseNet,stead,GAGG,S,0.3,2023-06-13T17:17:28.450000Z,3
PhaseNet,stead,GAGG,P,0.3,2023-06-22T15:16:33.710000Z,0
PhaseNet,stead,GAGG,P,0.3,2023-06-26T10:05:10.010000Z,0
PhaseNet,stead,GAGG,P,0.3,2023-06-29T15:06:34.120000Z,0
PhaseNet,stead,GAGG,P,0.3,2023-06-29T15:33:19.080000Z,0
PhaseNet,stead,GEPF,P,0.3,2023-06-04T00:25:11.940000Z,2
PhaseNet,stead,GEPF,P,0.3,2023-06-05T08:28:03.700000Z,2
PhaseNet,stead,GEPF,S,0.3,2023-06-05T08:28:47.100000Z,2
PhaseNet,stead,GEPF,P,0.3,2023-06-05T21:00:06.920000Z,3
PhaseNet,stead,GEPF,S,0.3,2023-06-05T21:00:12.940000Z,3
PhaseNet,stead,GEPF,S,0.3,2023-06-23T05:22:08.050000Z,3
PhaseNet,stead,GORS,P,0.3,2023-06-01T23:54:24.350000Z,0
PhaseNet,stead,GORS,P,0.3,2023-06-02T08:50:47.110000Z,2
PhaseNet,stead,GORS,P,0.3,2023-06-03T08:29:29.880000Z,2
PhaseNet,stead,GORS,S,0.3,2023-06-03T08:29:32.760000Z,2
PhaseNet,stead,GORS,P,0.3,2023-06-03T21:13:52.450000Z,1
PhaseNet,stead,GORS,P,0.3,2023-06-09T00:43:29.690000Z,3
PhaseNet,stead,GORS,S,0.3,2023-06-09T00:43:33.580000Z,2
PhaseNet,stead,GORS,P,0.3,2023-06-09T11:59:23.700000Z,0
PhaseNet,stead,GORS,P,0.3,2023-06-11T21:30:38.220000Z,2
PhaseNet,stead,GORS,P,0.3,2023-06-14T00:33:52.990000Z,2
