MODEL,WEIGHT,STATION,THRESHOLD,timestamp,PHASE,prob
EQTransformer,original,GORS,0.2,2023-06-28T08:34:02.500000Z,S,2
EQTransformer,original,GORS,0.2,2023-06-28T21:01:28.200000Z,S,2
EQTransformer,original,GORS,0.2,2023-06-29T11:00:21.100000Z,S,3
EQTransformer,original,GORS,0.2,2023-06-29T19:53:01.240000Z,P,0
EQTransformer,original,GORS,0.2,2023-06-29T19:53:47.600000Z,S,2
EQTransformer,original,KOSI,0.2,2023-06-01T14:59:53.490000Z,P,0
EQTransformer,original,KOSI,0.2,2023-06-08T15:19:20.880000Z,P,1
EQTransformer,original,KOSI,0.2,2023-06-09T14:19:20.990000Z,P,0
EQTransformer,original,LUSI,0.2,2023-06-01T14:59:51.320000Z,P,0
EQTransformer,original,LUSI,0.2,2023-06-03T05:18:43.710000Z,S,2
EQTransformer,original,LUSI,0.2,2023-06-09T10:13:15.370000Z,P,2
EQTransformer,original,LUSI,0.2,2023-06-09T10:13:21.800000Z,S,2
EQTransformer,original,LUSI,0.2,2023-06-14T10:04:59.190000Z,P,0
EQTransformer,original,LUSI,0.2,2023-06-27T01:38:36.160000Z,S,2
EQTransformer,original,LUSI,0.2,2023-06-29T15:06:35.600000Z,P,1
EQTransformer,original,LUSI,0.2,2023-06-29T15:17:45.080000Z,P,0
EQTransformer,original,LUSI,0.2,2023-06-29T15:23:17.110000Z,P,1
EQTransformer,original,LUSI,0.2,2023-06-29T15:32:52.180000Z,P,0
EQTransformer,original,LUSI,0.2,2023-06-29T15:33:20.530000Z,P,0
EQTransformer,original,LUSI,0.2,2023-06-30T06:27:23.080000Z,S,2
EQTransformer,original,MABI,0.2,2023-06-03T05:18:38.420000Z,P,3
EQTransformer,original,MABI,0.2,2023-06-14T10:05:03.000000Z,P,2
EQTransformer,original,MABI,0.2,2023-06-27T10:17:25.130000Z,P,0
EQTransformer,original,MABI,0.2,2023-06-27T10:17:31.310000Z,S,2
EQTransformer,original,MAGA,0.2,2023-06-02T02:18:28.880000Z,P,3
EQTransformer,original,MAGA,0.2,2023-06-02T02:18:32.910000Z,S,2
EQTransformer,original,MAGA,0.2,2023-06-08T16:02:04.490000Z,P,2
EQTransformer,original,MAGA,0.2,2023-06-09T10:13:16.880000Z,S,3
EQTransformer,original,MAGA,0.2,2023-06-13T17:17:19.800000Z,S,2
EQTransformer,original,MAGA,0.2,2023-06-27T01:38:33.750000Z,S,3
EQTransformer,original,MARN,0.2,2023-06-09T10:13:12.650000Z,P,2
EQTransformer,original,MARN,0.2,2023-06-09T10:13:17.090000Z,S,3
EQTransformer,original,MARN,0.2,2023-06-13T17:17:16.830000Z,S,3
EQTransformer,original,MARN,0.2,2023-06-27T01:38:26.040000Z,S,3
EQTransformer,original,MLN,0.2,2023-06-01T09:28:02.560000Z,P,2
EQTransformer,original,MLN,0.2,2023-06-01T09:29:03.500000Z,S,2
EQTransformer,original,MLN,0.2,2023-06-01T09:53:31.780000Z,P,2
EQTransformer,original,MLN,0.2,2023-06-01T09:53:34.290000Z,S,2
EQTransformer,original,MLN,0.2,2023-06-04T03:09:47.040000Z,P,2
EQTransformer,original,MLN,0.2,2023-06-04T03:09:50.090000Z,S,3
EQTransformer,original,MLN,0.2,2023-06-05T21:00:27.800000Z,S,1
EQTransformer,original,MLN,0.2,2023-06-11T21:30:33.870000Z,S,2
EQTransformer,original,MLN,0.2,2023-06-22T05:17:55.900000Z,P,2
EQTransformer,original,MLN,0.2,2023-06-22T05:17:58.930000Z,S,0
EQTransformer,original,MLN,0.2,2023-06-22T14:59:50.140000Z,P,0
EQTransformer,original,MLN,0.2,2023-06-22T14:59:53.220000Z,S,2
EQTransformer,original,MLN,0.2,2023-06-23T05:21:56.500000Z,S,3
EQTransformer,original,MLN,0.2,2023-06-24T12:58:03.220000Z,S,3
EQTransformer,original,MOSI,0.2,2023-06-04T02:28:46.420000Z,P,2
EQTransformer,original,MOSI,0.2,2023-06-04T02:28:50.540000Z,S,2
EQTransformer,original,MPRI,0.2,2023-06-13T06:31:24.050000Z,S,3
EQTransformer,original,MPRI,0.2,2023-06-19T00:23:31.530000Z,P,0
EQTransformer,original,MPRI,0.2,2023-06-19T00:23:34.080000Z,S,3
EQTransformer,original,MPRI,0.2,2023-06-19T22:04:27.230000Z,P,2
EQTransformer,original,MPRI,0.2,2023-06-19T22:04:34.150000Z,S,3
EQTransformer,original,MYKA,0.2,2023-06-18T12:07:44.130000Z,P,2
EQTransformer,original,MYKA,0.2,2023-06-18T12:07:48.050000Z,S,4
EQTransformer,original,OZOL,0.2,2023-06-14T10:04:58.270000Z,P,0
EQTransformer,original,OZOL,0.2,2023-06-26T10:05:10.930000Z,P,1
EQTransformer,original,PANI,0.2,2023-06-05T21:00:29.360000Z,S,3
EQTransformer,original,PANI,0.2,2023-06-14T10:35:33.090000Z,P,0
EQTransformer,original,PANI,0.2,2023-06-23T05:22:02.250000Z,P,2
EQTransformer,original,PANI,0.2,2023-06-23T05:22:12.380000Z,S,3
EQTransformer,original,PANI,0.2,2023-06-27T01:38:37.510000Z,S,3
EQTransformer,original,PANI,0.2,2023-06-29T15:08:51.830000Z,P,0
EQTransformer,original,PANI,0.2,2023-06-29T15:32:50.110000Z,P,0
EQTransformer,original,PANI,0.2,2023-06-30T06:27:19.920000Z,P,2
EQTransformer,original,PANI,0.2,2023-06-30T06:27:31.240000Z,S,3
EQTransformer,original,PLRO,0.2,2023-06-03T16:54:16.640000Z,P,1
EQTransformer,original,PLRO,0.2,2023-06-05T21:00:17.470000Z,S,2
EQTransformer,original,PLRO,0.2,2023-06-06T00:55:24.550000Z,P,2
EQTransformer,original,PLRO,0.2,2023-06-06T00:55:27.410000Z,S,0
EQTransformer,original,PLRO,0.2,2023-06-13T06:31:20.840000Z,S,0
EQTransformer,original,PLRO,0.2,2023-06-19T12:49:49.370000Z,P,2
EQTransformer,original,PLRO,0.2,2023-06-19T12:49:54.930000Z,S,3
EQTransformer,original,PLRO,0.2,2023-06-19T22:04:31.750000Z,S,2
EQTransformer,original,PLRO,0.2,2023-06-19T23:49:17.350000Z,S,2
EQTransformer,original,PLRO,0.2,2023-06-22T13:30:23.350000Z,S,2
EQTransformer,original,PLRO,0.2,2023-06-28T01:24:26.000000Z,P,2
EQTransformer,original,PLRO,0.2,2023-06-28T01:24:29.430000Z,S,1
EQTransformer,original,PLRO,0.2,2023-06-28T08:33:02.210000Z,P,2
EQTransformer,original,PLRO,0.2,2023-06-28T08:34:30.300000Z,S,0
EQTransformer,original,POLC,0.2,2023-06-01T09:27:59.230000Z,P,0
EQTransformer,original,POLC,0.2,2023-06-01T09:28:00.770000Z,S,2
EQTransformer,original,POLC,0.2,2023-06-01T09:53:32.040000Z,P,2
EQTransformer,original,POLC,0.2,2023-06-01T09:53:35.700000Z,S,2
EQTransformer,original,POLC,0.2,2023-06-05T21:00:58.300000Z,S,2
EQTransformer,original,POLC,0.2,2023-06-23T05:27:54.410000Z,P,2
EQTransformer,original,POLC,0.2,2023-06-23T05:27:56.530000Z,S,2
EQTransformer,original,POLC,0.2,2023-06-24T12:57:59.790000Z,S,2
EQTransformer,original,PRED,0.2,2023-06-03T08:29:32.220000Z,P,0
EQTransformer,original,PRED,0.2,2023-06-03T08:29:36.470000Z,S,0
EQTransformer,original,PRED,0.2,2023-06-09T00:43:26.520000Z,P,2
EQTransformer,original,PRED,0.2,2023-06-09T00:43:28.800000Z,S,2
EQTransformer,original,PRED,0.2,2023-06-26T15:55:35.340000Z,P,2
EQTransformer,original,PRED,0.2,2023-06-26T15:55:39.280000Z,S,2
EQTransformer,original,PRED,0.2,2023-06-28T21:00:45.400000Z,S,2
EQTransformer,original,PRED,0.2,2023-06-29T19:52:59.600000Z,P,2
EQTransformer,original,PTCC,0.2,2023-06-03T08:29:34.150000Z,P,2
EQTransformer,original,PTCC,0.2,2023-06-03T08:29:39.770000Z,S,0
EQTransformer,original,PTCC,0.2,2023-06-05T21:00:18.850000Z,S,2
EQTransformer,original,PTCC,0.2,2023-06-06T00:55:24.820000Z,P,1
EQTransformer,original,PTCC,0.2,2023-06-06T00:55:28.020000Z,S,2
EQTransformer,original,PTCC,0.2,2023-06-11T21:30:34.800000Z,S,2
EQTransformer,original,PTCC,0.2,2023-06-14T06:29:26.910000Z,P,0
EQTransformer,original,PTCC,0.2,2023-06-14T06:29:31.830000Z,S,2
EQTransformer,original,PTCC,0.2,2023-06-23T05:22:02.880000Z,P,3
EQTransformer,original,PTCC,0.2,2023-06-28T01:24:26.620000Z,P,0
EQTransformer,original,PTCC,0.2,2023-06-28T01:24:30.430000Z,S,3
EQTransformer,original,PTCC,0.2,2023-06-28T21:01:26.100000Z,S,2
EQTransformer,original,PURA,0.2,2023-06-05T21:01:28.000000Z,S,2
EQTransformer,original,PURA,0.2,2023-06-06T00:55:25.550000Z,P,2
EQTransformer,original,PURA,0.2,2023-06-06T00:55:29.450000Z,S,2
EQTransformer,original,PURA,0.2,2023-06-11T21:30:30.530000Z,S,2
EQTransformer,original,PURA,0.2,2023-06-12T19:20:08.500000Z,S,3
EQTransformer,original,PURA,0.2,2023-06-22T13:30:15.450000Z,P,2
EQTransformer,original,PURA,0.2,2023-06-22T13:30:17.490000Z,S,2
EQTransformer,original,PURA,0.2,2023-06-22T14:59:49.210000Z,P,2
EQTransformer,original,PURA,0.2,2023-06-22T14:59:51.190000Z,S,2
EQTransformer,original,PURA,0.2,2023-06-22T18:52:26.570000Z,P,2
EQTransformer,original,PURA,0.2,2023-06-22T18:52:29.700000Z,S,2
EQTransformer,original,RAVA,0.2,2023-06-27T01:38:55.500000Z,S,2
EQTransformer,original,ROBS,0.2,2023-06-01T19:08:25.870000Z,P,1
EQTransformer,original,ROBS,0.2,2023-06-01T19:08:29.520000Z,S,2
EQTransformer,original,ROBS,0.2,2023-06-03T08:29:31.380000Z,P,2
EQTransformer,original,ROBS,0.2,2023-06-03T08:29:34.630000Z,S,2
EQTransformer,original,ROBS,0.2,2023-06-04T00:04:08.400000Z,S,2
EQTransformer,original,ROBS,0.2,2023-06-09T11:33:46.050000Z,P,0
EQTransformer,original,ROBS,0.2,2023-06-28T21:01:09.300000Z,S,0
EQTransformer,original,ROBS,0.2,2023-06-30T11:59:32.590000Z,P,2
EQTransformer,original,RONC,0.2,2023-06-02T02:18:29.060000Z,P,2
EQTransformer,original,RONC,0.2,2023-06-02T02:18:32.300000Z,S,2
EQTransformer,original,RONC,0.2,2023-06-09T14:19:21.500000Z,P,2
EQTransformer,original,RONC,0.2,2023-06-09T14:19:27.160000Z,S,2
EQTransformer,original,RONC,0.2,2023-06-13T17:17:25.900000Z,S,3
EQTransformer,original,SABO,0.2,2023-06-06T09:10:10.880000Z,P,0
EQTransformer,original,SABO,0.2,2023-06-08T09:25:55.280000Z,P,2
EQTransformer,original,SABO,0.2,2023-06-11T21:30:43.960000Z,S,3
EQTransformer,original,SABO,0.2,2023-06-12T08:28:23.030000Z,P,2
EQTransformer,original,SABO,0.2,2023-06-12T08:28:27.370000Z,S,1
EQTransformer,original,SABO,0.2,2023-06-13T06:31:20.640000Z,S,2
EQTransformer,original,SABO,0.2,2023-06-14T08:42:00.370000Z,P,0
EQTransformer,original,SABO,0.2,2023-06-14T08:42:58.800000Z,S,3
EQTransformer,original,SABO,0.2,2023-06-14T09:18:23.740000Z,P,2
EQTransformer,original,SABO,0.2,2023-06-14T09:18:29.020000Z,S,3
EQTransformer,original,SABO,0.2,2023-06-15T08:57:30.570000Z,P,2
EQTransformer,original,SABO,0.2,2023-06-16T10:03:16.220000Z,P,3
EQTransformer,original,SABO,0.2,2023-06-18T06:16:54.370000Z,S,3
EQTransformer,original,SABO,0.2,2023-06-19T22:04:30.940000Z,S,3
EQTransformer,original,SABO,0.2,2023-06-19T23:49:18.410000Z,S,3
EQTransformer,original,SABO,0.2,2023-06-22T07:15:21.410000Z,P,2
EQTransformer,original,SABO,0.2,2023-06-22T07:15:28.360000Z,S,0
EQTransformer,original,SABO,0.2,2023-06-29T10:59:11.380000Z,S,2
EQTransformer,original,STAL,0.2,2023-06-03T21:45:33.260000Z,P,3
EQTransformer,original,STAL,0.2,2023-06-03T21:45:38.240000Z,S,2
EQTransformer,original,STAL,0.2,2023-06-05T21:00:43.500000Z,S,2
EQTransformer,original,STAL,0.2,2023-06-14T05:11:31.640000Z,S,3
EQTransformer,original,STAL,0.2,2023-06-23T05:22:00.090000Z,S,2
EQTransformer,original,STAL,0.2,2023-06-23T05:27:58.410000Z,P,2
EQTransformer,original,STAL,0.2,2023-06-23T05:28:04.120000Z,S,2
EQTransformer,original,STAL,0.2,2023-06-24T12:59:08.300000Z,S,3
EQTransformer,original,TRI,0.2,2023-06-02T08:50:44.010000Z,P,0
EQTransformer,original,TRI,0.2,2023-06-08T09:25:50.890000Z,P,0
EQTransformer,original,TRI,0.2,2023-06-08T09:25:53.560000Z,S,2
EQTransformer,original,TRI,0.2,2023-06-08T09:40:31.760000Z,P,2
EQTransformer,original,TRI,0.2,2023-06-08T09:40:34.720000Z,S,2
EQTransformer,original,TRI,0.2,2023-06-09T08:06:37.040000Z,P,2
EQTransformer,original,TRI,0.2,2023-06-20T09:16:32.430000Z,P,0
EQTransformer,original,TRI,0.2,2023-06-22T09:03:56.700000Z,P,0
EQTransformer,original,VARA,0.2,2023-06-09T10:13:17.080000Z,S,2
EQTransformer,original,VARA,0.2,2023-06-09T17:32:25.080000Z,P,2
EQTransformer,original,VARA,0.2,2023-06-09T17:32:27.180000Z,S,2
EQTransformer,original,VARA,0.2,2023-06-13T17:17:21.040000Z,S,3
EQTransformer,original,VARA,0.2,2023-06-27T01:38:17.840000Z,P,3
EQTransformer,original,VARA,0.2,2023-06-27T01:38:33.220000Z,S,3
EQTransformer,original,VARA,0.2,2023-06-30T06:27:13.170000Z,P,2
EQTransformer,original,VARN,0.2,2023-06-04T17:58:36.900000Z,S,2
EQTransformer,original,VARN,0.2,2023-06-05T21:00:13.160000Z,S,3
EQTransformer,original,VARN,0.2,2023-06-13T17:17:19.510000Z,P,2
EQTransformer,original,VARN,0.2,2023-06-23T05:27:58.490000Z,S,2
EQTransformer,original,VARN,0.2,2023-06-24T12:58:01.610000Z,S,2
EQTransformer,original,VARN,0.2,2023-06-26T10:05:19.070000Z,P,1
EQTransformer,original,VARN,0.2,2023-06-27T01:38:20.970000Z,P,3
EQTransformer,original,VARN,0.2,2023-06-28T23:02:59.830000Z,P,2
EQTransformer,original,VARN,0.2,2023-06-28T23:03:02.580000Z,S,2
EQTransformer,original,VINO,0.2,2023-06-03T16:54:16.660000Z,P,2
EQTransformer,original,VINO,0.2,2023-06-03T16:54:19.900000Z,S,2
EQTransformer,original,VINO,0.2,2023-06-04T00:04:19.700000Z,S,1
EQTransformer,original,VINO,0.2,2023-06-05T08:29:17.600000Z,S,2
EQTransformer,original,VINO,0.2,2023-06-06T00:55:24.870000Z,P,2
EQTransformer,original,VINO,0.2,2023-06-06T00:55:28.010000Z,S,2
EQTransformer,original,VINO,0.2,2023-06-06T07:43:30.700000Z,S,0
EQTransformer,original,VINO,0.2,2023-06-09T00:43:31.510000Z,P,0
EQTransformer,original,VINO,0.2,2023-06-09T00:43:36.260000Z,S,1
EQTransformer,original,VINO,0.2,2023-06-19T23:50:27.300000Z,S,1
EQTransformer,original,VINO,0.2,2023-06-23T05:22:10.330000Z,S,2
EQTransformer,original,VINO,0.2,2023-06-24T12:58:07.670000Z,P,3
EQTransformer,original,VINO,0.2,2023-06-24T12:58:17.830000Z,S,3
EQTransformer,original,VOJS,0.2,2023-06-02T08:50:42.590000Z,P,2
EQTransformer,original,VOJS,0.2,2023-06-02T09:06:50.380000Z,P,0
EQTransformer,original,VOJS,0.2,2023-06-06T08:46:32.910000Z,P,0
EQTransformer,original,VOJS,0.2,2023-06-06T09:10:12.130000Z,P,2
EQTransformer,original,VOJS,0.2,2023-06-12T11:18:45.130000Z,P,1
EQTransformer,original,VOJS,0.2,2023-06-14T08:43:28.700000Z,S,3
EQTransformer,original,VOJS,0.2,2023-06-14T08:57:52.470000Z,P,1
EQTransformer,original,VOJS,0.2,2023-06-15T08:57:26.980000Z,P,2
EQTransformer,original,VOJS,0.2,2023-06-19T11:59:09.570000Z,P,0
EQTransformer,original,VOJS,0.2,2023-06-19T11:59:19.240000Z,S,1
EQTransformer,original,VOJS,0.2,2023-06-23T10:33:30.750000Z,S,2
EQTransformer,original,VOJS,0.2,2023-06-26T15:55:34.780000Z,P,0
EQTransformer,original,VOJS,0.2,2023-06-26T15:55:38.110000Z,S,0
EQTransformer,original,VOJS,0.2,2023-06-28T21:00:13.560000Z,S,3
EQTransformer,original,VOJS,0.2,2023-06-29T11:00:00.600000Z,S,0
EQTransformer,original,VOJS,0.2,2023-06-29T19:53:02.600000Z,P,1
EQTransformer,original,VOJS,0.2,2023-06-29T19:54:11.700000Z,S,3
EQTransformer,original,VOJS,0.2,2023-06-30T11:59:32.030000Z,P,2
EQTransformer,original,ZIAN,0.2,2023-06-01T10:02:11.410000Z,P,0
EQTransformer,original,ZIAN,0.2,2023-06-01T14:59:52.320000Z,P,0
EQTransformer,original,ZIAN,0.2,2023-06-14T10:04:58.850000Z,P,0
EQTransformer,original,ZIAN,0.2,2023-06-14T10:35:36.340000Z,P,0
EQTransformer,original,ZIAN,0.2,2023-06-24T12:58:15.110000Z,S,3
EQTransformer,original,ZIAN,0.2,2023-06-27T01:38:24.100000Z,P,2
EQTransformer,scedc,ABTA,0.2,2023-06-03T21:45:36.030000Z,S,2
EQTransformer,scedc,ABTA,0.2,2023-06-05T21:00:09.810000Z,P,4
EQTransformer,scedc,ABTA,0.2,2023-06-05T21:00:18.740000Z,S,3
EQTransformer,scedc,ACOM,0.2,2023-06-05T21:00:13.770000Z,P,3
EQTransformer,scedc,ACOM,0.2,2023-06-05T21:00:24.080000Z,S,3
EQTransformer,scedc,ACOM,0.2,2023-06-11T21:30:33.330000Z,P,2
EQTransformer,scedc,ACOM,0.2,2023-06-11T21:30:40.670000Z,S,2
EQTransformer,scedc,ACOM,0.2,2023-06-18T03:46:54.620000Z,P,2
EQTransformer,scedc,ACOM,0.2,2023-06-19T12:49:47.810000Z,S,2
EQTransformer,scedc,ACOM,0.2,2023-06-21T14:18:30.580000Z,S,2
EQTransformer,scedc,ACOM,0.2,2023-06-28T08:33:01.470000Z,S,2
EQTransformer,scedc,BAD,0.2,2023-06-04T00:04:23.400000Z,S,2
EQTransformer,scedc,BAD,0.2,2023-06-05T08:29:10.700000Z,S,0
EQTransformer,scedc,BAD,0.2,2023-06-06T07:43:39.000000Z,S,0
EQTransformer,scedc,BAD,0.2,2023-06-11T21:30:32.310000Z,S,2
EQTransformer,scedc,BAD,0.2,2023-06-13T06:31:19.080000Z,S,2
EQTransformer,scedc,BAD,0.2,2023-06-19T22:04:29.120000Z,S,2
EQTransformer,scedc,BAD,0.2,2023-06-19T23:50:36.600000Z,S,2
EQTransformer,scedc,BAD,0.2,2023-06-23T05:22:10.500000Z,S,3
EQTransformer,scedc,BAD,0.2,2023-06-26T03:04:17.530000Z,P,1
EQTransformer,scedc,BAD,0.2,2023-06-26T03:04:20.310000Z,S,3
EQTransformer,scedc,BAD,0.2,2023-06-28T01:24:29.830000Z,S,0
EQTransformer,scedc,BALD,0.2,2023-06-02T02:18:29.010000Z,P,2
EQTransformer,scedc,BOO,0.2,2023-06-05T08:28:03.340000Z,P,0
EQTransformer,scedc,BOO,0.2,2023-06-05T08:28:40.500000Z,S,0
EQTransformer,scedc,BOO,0.2,2023-06-23T05:22:08.840000Z,S,2
EQTransformer,scedc,BOO,0.2,2023-06-24T12:58:14.880000Z,S,2
EQTransformer,scedc,BOO,0.2,2023-06-26T03:04:17.660000Z,P,2
EQTransformer,scedc,BOO,0.2,2023-06-28T01:24:26.110000Z,S,1
EQTransformer,scedc,CADS,0.2,2023-06-03T08:29:29.590000Z,S,2
EQTransformer,scedc,CADS,0.2,2023-06-09T10:10:14.020000Z,P,0
EQTransformer,scedc,CADS,0.2,2023-06-09T11:29:01.950000Z,P,2
EQTransformer,scedc,CADS,0.2,2023-06-09T11:30:25.000000Z,S,2
EQTransformer,scedc,CADS,0.2,2023-06-11T21:30:43.390000Z,S,2
EQTransformer,scedc,CADS,0.2,2023-06-26T15:55:32.280000Z,S,3
EQTransformer,scedc,CADS,0.2,2023-06-28T21:01:04.500000Z,S,0
EQTransformer,scedc,CADS,0.2,2023-06-30T01:24:18.000000Z,P,2
EQTransformer,scedc,CAE,0.2,2023-06-01T09:53:36.360000Z,S,3
EQTransformer,scedc,CAE,0.2,2023-06-05T18:20:51.150000Z,S,3
EQTransformer,scedc,CAE,0.2,2023-06-05T21:01:11.700000Z,S,3
EQTransformer,scedc,CIMO,0.2,2023-06-01T09:53:35.530000Z,S,2
EQTransformer,scedc,CIMO,0.2,2023-06-03T21:45:34.180000Z,S,2
EQTransformer,scedc,CIMO,0.2,2023-06-04T03:09:46.690000Z,P,1
EQTransformer,scedc,CIMO,0.2,2023-06-05T21:01:01.500000Z,S,2
EQTransformer,scedc,CIMO,0.2,2023-06-12T19:19:03.840000Z,S,2
EQTransformer,scedc,CIMO,0.2,2023-06-14T05:11:32.160000Z,S,2
EQTransformer,scedc,CIMO,0.2,2023-06-24T12:58:49.900000Z,S,2
EQTransformer,scedc,CIMO,0.2,2023-06-28T23:03:57.100000Z,S,2
EQTransformer,scedc,CIMO,0.2,2023-06-30T08:13:46.990000Z,S,3
EQTransformer,scedc,CLUD,0.2,2023-06-05T08:29:38.200000Z,S,0
EQTransformer,scedc,CLUD,0.2,2023-06-12T19:20:33.600000Z,S,2
EQTransformer,scedc,CLUD,0.2,2023-06-23T05:22:07.700000Z,S,3
EQTransformer,scedc,CLUD,0.2,2023-06-24T12:58:13.660000Z,S,3
EQTransformer,scedc,CTI,0.2,2023-06-04T17:58:31.700000Z,S,0
EQTransformer,scedc,CTI,0.2,2023-06-05T21:00:22.600000Z,S,3
EQTransformer,scedc,CTI,0.2,2023-06-23T05:22:05.390000Z,S,3
EQTransformer,scedc,CTI,0.2,2023-06-23T06:58:16.340000Z,P,3
EQTransformer,scedc,CTI,0.2,2023-06-23T06:58:18.670000Z,S,2
EQTransformer,scedc,DOSS,0.2,2023-06-04T17:57:20.400000Z,S,3
EQTransformer,scedc,DOSS,0.2,2023-06-23T06:58:18.880000Z,P,3
EQTransformer,scedc,DOSS,0.2,2023-06-27T01:38:18.070000Z,P,2
EQTransformer,scedc,DRE,0.2,2023-06-03T08:29:32.100000Z,S,0
EQTransformer,scedc,DRE,0.2,2023-06-04T00:04:25.700000Z,S,0
EQTransformer,scedc,DRE,0.2,2023-06-09T11:30:17.200000Z,S,2
EQTransformer,scedc,DRE,0.2,2023-06-12T08:28:29.920000Z,S,1
EQTransformer,scedc,DRE,0.2,2023-06-22T07:15:27.470000Z,S,2
EQTransformer,scedc,DRE,0.2,2023-06-23T10:33:34.180000Z,S,3
EQTransformer,scedc,DRE,0.2,2023-06-26T15:55:35.450000Z,S,2
EQTransformer,scedc,DRE,0.2,2023-06-28T21:01:20.200000Z,S,2
EQTransformer,scedc,DST2,0.2,2023-06-04T00:25:16.320000Z,S,3
EQTransformer,scedc,DST2,0.2,2023-06-14T09:18:19.260000Z,P,2
EQTransformer,scedc,FUSE,0.2,2023-06-05T08:29:09.500000Z,S,2
EQTransformer,scedc,FUSE,0.2,2023-06-22T18:52:26.030000Z,S,2
EQTransformer,scedc,FUSE,0.2,2023-06-23T05:22:08.000000Z,S,2
EQTransformer,scedc,FUSE,0.2,2023-06-28T01:24:25.260000Z,S,2
EQTransformer,scedc,FVI,0.2,2023-06-05T21:00:14.390000Z,S,3
EQTransformer,scedc,GAGG,0.2,2023-06-13T17:17:28.450000Z,S,3
EQTransformer,scedc,GEPF,0.2,2023-06-05T08:28:03.700000Z,P,2
EQTransformer,scedc,GEPF,0.2,2023-06-05T08:28:47.100000Z,S,2
EQTransformer,scedc,GEPF,0.2,2023-06-23T05:22:08.050000Z,S,3
EQTransformer,scedc,GEPF,0.2,2023-06-28T01:24:27.610000Z,S,0
EQTransformer,scedc,GORS,0.2,2023-06-03T08:29:32.760000Z,S,2
EQTransformer,scedc,GORS,0.2,2023-06-09T00:43:33.580000Z,S,2
EQTransformer,scedc,GORS,0.2,2023-06-11T21:30:38.220000Z,P,2
EQTransformer,scedc,GORS,0.2,2023-06-20T03:40:35.510000Z,P,2
EQTransformer,scedc,GORS,0.2,2023-06-21T14:18:31.700000Z,S,2
EQTransformer,scedc,GORS,0.2,2023-06-26T15:55:34.190000Z,S,2
EQTransformer,scedc,GORS,0.2,2023-06-28T08:34:02.500000Z,S,2
EQTransformer,scedc,GORS,0.2,2023-06-28T21:01:28.200000Z,S,2
EQTransformer,scedc,GORS,0.2,2023-06-29T11:00:21.100000Z,S,3
EQTransformer,scedc,GORS,0.2,2023-06-29T19:53:47.600000Z,S,2
EQTransformer,scedc,LUSI,0.2,2023-06-03T05:18:43.710000Z,S,2
EQTransformer,scedc,LUSI,0.2,2023-06-09T10:13:21.800000Z,S,2
EQTransformer,scedc,LUSI,0.2,2023-06-27T01:38:19.970000Z,P,3
EQTransformer,scedc,LUSI,0.2,2023-06-27T01:38:36.160000Z,S,2
EQTransformer,scedc,LUSI,0.2,2023-06-30T06:27:23.080000Z,S,2
EQTransformer,scedc,MABI,0.2,2023-06-27T10:17:25.130000Z,P,0
EQTransformer,scedc,MAGA,0.2,2023-06-02T02:18:28.880000Z,P,3
EQTransformer,scedc,MAGA,0.2,2023-06-02T02:18:32.910000Z,S,2
EQTransformer,scedc,MAGA,0.2,2023-06-03T12:33:26.140000Z,P,2
EQTransformer,scedc,MAGA,0.2,2023-06-08T16:02:04.490000Z,P,2
EQTransformer,scedc,MAGA,0.2,2023-06-27T01:38:18.410000Z,P,3
EQTransformer,scedc,MAGA,0.2,2023-06-27T01:38:33.750000Z,S,3
EQTransformer,scedc,MARN,0.2,2023-06-09T10:13:17.090000Z,S,3
EQTransformer,scedc,MARN,0.2,2023-06-13T17:17:16.830000Z,S,3
EQTransformer,scedc,MARN,0.2,2023-06-27T01:38:26.040000Z,S,3
EQTransformer,scedc,MLN,0.2,2023-06-01T09:29:03.500000Z,S,2
EQTransformer,scedc,MLN,0.2,2023-06-01T09:53:34.290000Z,S,2
EQTransformer,scedc,MLN,0.2,2023-06-05T21:00:27.800000Z,S,1
EQTransformer,scedc,MLN,0.2,2023-06-11T21:30:33.870000Z,S,2
EQTransformer,scedc,MLN,0.2,2023-06-22T05:17:58.930000Z,S,0
EQTransformer,scedc,MLN,0.2,2023-06-23T05:21:56.500000Z,S,3
EQTransformer,scedc,MOSI,0.2,2023-06-09T14:19:20.020000Z,P,0
EQTransformer,scedc,MPRI,0.2,2023-06-13T06:31:24.050000Z,S,3
EQTransformer,scedc,MPRI,0.2,2023-06-19T00:23:31.530000Z,P,0
EQTransformer,scedc,MPRI,0.2,2023-06-19T22:04:34.150000Z,S,3
EQTransformer,scedc,MYKA,0.2,2023-06-18T12:07:44.130000Z,P,2
EQTransformer,scedc,MYKA,0.2,2023-06-19T22:04:26.490000Z,S,2
EQTransformer,scedc,OZOL,0.2,2023-06-01T10:02:11.290000Z,P,1
EQTransformer,scedc,PANI,0.2,2023-06-05T21:00:29.360000Z,S,3
EQTransformer,scedc,PANI,0.2,2023-06-23T05:22:12.380000Z,S,3
EQTransformer,scedc,PANI,0.2,2023-06-30T06:27:31.240000Z,S,3
EQTransformer,scedc,PLRO,0.2,2023-06-05T21:00:17.470000Z,S,2
EQTransformer,scedc,PLRO,0.2,2023-06-06T00:55:24.550000Z,P,2
EQTransformer,scedc,PLRO,0.2,2023-06-13T06:31:20.840000Z,S,0
