index;event-id;origin_time(UTC);t_err;lat;lon;h_err;depth;v_err;gap;ml;md;place;event_type
01583;2024_01583;2024-10-28T16:03:10.420; 0.29;45.9007;14.2637;  1.2;  7.9;  1.2;138; 1.1; 1.6;LOGATEC (SLOVENIA);[earthquake]
01584;2024_01584;2024-10-28T22:45:16.390; 0.31;46.2782;12.9247;  0.6;  4.0;  0.6;108; 0.8;----;PIELUNGO (FRIULI);[earthquake]
01585;2024_01585;2024-10-29T03:43:29.980; 0.31;46.3478;13.3472;  1.4; 10.7;  1.4;178; 0.5; 0.8;M.CANIN (FRIULI);[earthquake]
01586;2024_01586;2024-10-29T11:08:30.720; 0.21;46.1942;11.1920;  2.3; 12.3;  2.3;220; 0.8; 1.6;MEZZOLOMBARDO (TRENTINO);[earthquake]
01587;2024_01587;2024-10-29T13:46:01.140; 0.10;46.4203;13.1488;  0.5; 14.3;  0.5;151; 0.5; 0.8;M.SERNIO (FRIULI);[earthquake]
01588;2024_01588;2024-10-29T19:15:37.110; 0.22;46.0290;10.4325;  0.9;  4.5;  0.9;184; 1.0; 1.5;CAPO DI PONTE (LOMBARDIA);[earthquake]
01589;2024_01589;2024-10-30T02:00:38.860; 0.17;46.3577;12.8127;  0.5;  7.3;  0.5;106; 0.5;----;AMPEZZO (FRIULI);[earthquake]
01590;2024_01590;2024-10-30T02:28:12.950; 0.33;46.0262;10.4377;  1.0;  3.9;  1.0; 91; 0.9; 0.9;CAPO DI PONTE (LOMBARDIA);[earthquake]
01591;2024_01591;2024-10-30T08:57:46.420; 0.24;46.0262;10.4498;  1.1;  4.5;  1.1;206; 1.2; 1.7;CAPO DI PONTE (LOMBARDIA);[earthquake]
01592;2024_01592;2024-10-30T10:13:11.950; 0.12;45.7552;14.0398;  0.7; 15.2;  0.7;182; 1.1; 1.3;RAZDRTO (SLOVENIA);[earthquake]
01593;2024_01593;2024-10-30T12:20:18.340; 0.19;46.4942;13.7977;  0.7;  4.3;  0.7;181; 0.7; 1.1;KRANJSKA GORA (SLOVENIA);[earthquake]
01594;2024_01594;2024-10-30T15:51:32.170; 0.14;46.0273;10.4353;  1.5;  3.6;  1.5;252; 1.4; 1.4;CAPO DI PONTE (LOMBARDIA);[earthquake]
01595;2024_01595;2024-10-30T23:32:23.050; 0.34;45.8032;11.3683;  1.0; 11.5;  1.0;142; 1.0; 1.3;ARSIERO (VENETO);[earthquake]
01596;2024_01596;2024-10-31T01:18:48.900; 0.17;46.0265;10.4572;  0.7;  5.4;  0.7;168; 1.0;----;M.RE DI CASTELLO (LOMBARDIA);[earthquake]
01597;2024_01597;2024-10-31T06:46:21.980; 0.15;46.3687;13.0368;  0.5; 12.8;  0.5;100; 0.7; 1.5;TOLMEZZO (FRIULI);[earthquake]
01598;2024_01598;2024-10-31T11:56:19.040; 0.14;46.6315;13.6122;  0.7;  2.1;  0.7;199; 1.2;----;BLEIBERG (AUSTRIA);[earthquake]
01599;2024_01599;2024-10-31T12:25:28.880; 0.34;46.3523;13.1492;  0.5;  9.7;  0.5; 51; 1.4;----;MOGGIO UDINESE (FRIULI);[earthquake]
01600;2024_01600;2024-10-31T19:25:42.870; 0.09;46.0175;10.4518;  0.7;  0.7;  0.7;170; 1.0; 0.7;CAPO DI PONTE (LOMBARDIA);[earthquake]
01601;2024_01601;2024-11-01T04:54:14.140; 0.24;46.4287;12.7580;  0.5;  5.5;  0.5; 72; 0.6;----;SAURIS (FRIULI);[earthquake]
01602;2024_01602;2024-11-01T10:31:27.920; 0.35;46.2010;13.0477;  1.7;  5.0;  1.7;187; 0.8; 1.3;MAIANO (FRIULI);[earthquake]
01603;2024_01603;2024-11-01T14:53:46.590; 0.30;46.5337;10.7097;  1.9;  6.6;  1.9; 76; 0.9; 1.6;MARTELLO (ALTO ADIGE);[earthquake]
01604;2024_01604;2024-11-02T01:06:42.860; 0.11;46.2822;13.6295;  0.4;  5.3;  0.4; 98; 0.5; 0.9;KOBARID (SLOVENIA);[earthquake]
01605;2024_01605;2024-11-02T03:15:23.890; 0.16;46.3645;12.7367;  0.4;  7.4;  0.4; 83; 0.7; 1.3;AMPEZZO (FRIULI);[earthquake]
01606;2024_01606;2024-11-02T11:55:52.110; 0.17;46.0592;10.5655;  0.7;  4.0;  0.7;111; 1.5; 2.3;M.RE DI CASTELLO (LOMBARDIA);[earthquake]
01607;2024_01607;2024-11-02T15:54:49.920; 0.10;46.4433;12.8008;  0.2;  5.8;  0.2; 59; 1.2; 1.9;SAURIS (FRIULI);[earthquake]
01608;2024_01608;2024-11-02T17:54:54.040; 0.16;46.3353;13.1953;  0.7;  9.5;  0.7;121; 0.3; 0.7;MOGGIO UDINESE (FRIULI);[earthquake]
01609;2024_01609;2024-11-03T07:40:16.820; 0.17;46.3665;12.8288;  0.3; 11.0;  0.3; 75; 1.2; 1.6;VILLA SANTINA (FRIULI);[earthquake]
01610;2024_01610;2024-11-03T11:17:32.560; 0.27;46.4103;13.0592;  0.5; 12.4;  0.5; 46; 1.4; 1.9;TOLMEZZO (FRIULI);[earthquake]
01611;2024_01611;2024-11-03T21:41:54.110; 0.16;45.8118;11.0213;  0.6; 12.4;  0.6;120; 0.6; 1.7;ALA (TRENTINO);[earthquake]
01612;2024_01612;2024-11-04T09:29:19.010; 0.17;45.7447;14.0547;  0.9; 11.7;  0.9;174; 1.1; 1.8;SENOZECE (SLOVENIA);[earthquake]
01613;2024_01613;2024-11-04T09:59:06.280; 0.25;45.5455;14.3067;  1.5;  6.7;  1.5;161; 1.1; 1.5;ILIRSKA BISTRICA (SLOVENIA);[earthquake]
01614;2024_01614;2024-11-04T10:01:26.850; 0.27;46.3895;12.9382;  0.9;  6.6;  0.9;116; 0.5; 1.1;VILLA SANTINA (FRIULI);[earthquake]
01615;2024_01615;2024-11-04T15:33:05.240; 0.44;45.9330;14.1912;  1.7;  7.5;  1.7;154; 1.1; 1.5;HOTEDRSICA (SLOVENIA);[earthquake]
01616;2024_01616;2024-11-04T23:52:43.080; 0.08;46.3180;13.2608;  0.9;  8.7;  0.9;202; 0.3; 0.8;LUSEVERA (FRIULI);[earthquake]
01617;2024_01617;2024-11-05T18:23:18.030; 0.15;45.6083;14.1788;  0.7;  6.0;  0.7;122; 1.1; 1.8;NARIN (SLOVENIA);[earthquake]
01618;2024_01618;2024-11-06T09:17:01.690; 0.14;46.3395;13.2277;  0.5; 10.1;  0.5;102; 0.5; 1.0;CHIUSAFORTE (FRIULI);[earthquake]
01619;2024_01619;2024-11-06T09:19:39.600; 0.43;46.4053;12.7987;  4.5;  1.3;  4.5;116; 0.4; 1.0;AMPEZZO (FRIULI);[earthquake]
01620;2024_01620;2024-11-06T11:32:51.440; 0.34;45.9832;13.7478;  3.1; 18.5;  3.1;153; 0.9; 1.5;TRNOVO (SLOVENIA);[earthquake]
01621;2024_01621;2024-11-06T11:59:30.390; 0.28;46.0760;13.6932;  1.9; 17.1;  1.9;159; 1.2; 1.6;PLAVE (SLOVENIA);[earthquake]
01622;2024_01622;2024-11-06T13:06:09.720; 0.20;45.7427;14.0710;  1.0;  9.0;  1.0;117; 1.1; 1.3;SENOZECE (SLOVENIA);[earthquake]
01623;2024_01623;2024-11-06T14:47:33.840; 0.33;46.3057;12.7793;  2.0;  5.2;  2.0;191; 0.4; 1.1;TRAMONTI DI SOTTO (FRIULI);[earthquake]
01624;2024_01624;2024-11-07T04:46:59.870;-----;46.0528;10.5750;  0.0;  2.2;  0.0;243; 0.9; 1.1;M.RE DI CASTELLO (LOMBARDIA);[earthquake]
01625;2024_01625;2024-11-07T20:15:45.530; 0.24;45.9315;14.4825;  1.8; 13.4;  1.8;179; 1.0; 1.6;ZELIMLJE (SLOVENIA);[earthquake]
01626;2024_01626;2024-11-07T23:07:19.400; 0.02;46.3777;12.8043;  0.3;  9.3;  0.3;176; 0.1; 0.4;AMPEZZO (FRIULI);[earthquake]
01627;2024_01627;2024-11-07T23:51:41.070; 0.20;46.6922;13.6822;  0.7; 13.6;  0.7;122; 1.2; 1.7;PATERNION (AUSTRIA);[earthquake]
01628;2024_01628;2024-11-08T09:00:25.920; 0.08;46.4373;10.8733;  1.5;  1.4;  1.5;176; 1.2;----;S.GERTRUDE (TRENTINO);[earthquake]
01629;2024_01629;2024-11-08T12:30:08.620; 0.33;46.0263;13.6542;  1.8; 10.5;  1.8; 99; 1.1; 0.8;PLAVE (SLOVENIA);[earthquake]
01630;2024_01630;2024-11-08T14:48:12.720; 0.34;45.9232;14.1975;  1.5; 10.5;  1.5;149; 1.3; 1.8;HOTEDRSICA (SLOVENIA);[earthquake]
01631;2024_01631;2024-11-08T16:35:56.150; 1.03;46.3598;13.5150;  9.7;  2.6;  9.7;183; 1.1; 1.0;SELLA NEVEA (FRIULI);[earthquake]
01632;2024_01632;2024-11-09T03:36:07.370; 0.16;46.3092;12.6122;  1.1; 11.0;  1.1;126; 0.1; 0.9;CLAUTANA (FRIULI);[earthquake]
01633;2024_01633;2024-11-09T09:31:25.270; 0.48;46.5652;11.5198;  2.5; 20.7;  2.5;210; 0.9; 2.0;CASTELROTTO (ALTO ADIGE);[earthquake]
01634;2024_01634;2024-11-09T11:07:22.890; 0.03;46.2618;13.2957;  0.4;  8.5;  0.4;164; 0.3; 0.8;LUSEVERA (FRIULI);[earthquake]
01635;2024_01635;2024-11-10T02:51:29.230; 0.12;46.3525;13.6922;  0.3;  7.5;  0.3;107; 0.9; 1.0;SOCA (SLOVENIA);[earthquake]
01636;2024_01636;2024-11-10T06:26:39.370; 0.17;45.8032;11.1577;  1.2; 13.8;  1.2;149; 1.4; 2.2;PASUBIO (TRENTINO);[earthquake]
01637;2024_01637;2024-11-10T06:27:41.610; 0.25;45.8067;11.1590;  1.1; 12.3;  1.1;141; 0.9; 1.1;PASUBIO (TRENTINO);[earthquake]
01638;2024_01638;2024-11-10T06:47:09.870; 0.11;45.7962;11.1462;  0.7; 11.6;  0.7;145; 0.6; 1.4;PASUBIO (TRENTINO);[earthquake]
01639;2024_01639;2024-11-10T07:54:27.910; 0.24;45.8090;11.1583;  0.9; 12.9;  0.9;141; 1.0; 1.7;PASUBIO (TRENTINO);[earthquake]
01640;2024_01640;2024-11-10T09:02:47.420; 0.20;46.1815;12.3752;  1.0; 11.7;  1.0;155; 0.9; 1.6;PIEVE D'ALPAGO (VENETO);[earthquake]
01641;2024_01641;2024-11-10T13:10:14.330; 0.42;46.2317;11.9780;  1.6;  2.5;  1.6; 86; 1.4; 2.0;GOSALDO (VENETO);[earthquake]
01642;2024_01642;2024-11-10T16:40:37.340; 0.10;46.3278;13.3157;  0.5; 14.7;  0.5;124; 0.6; 0.3;LUSEVERA (FRIULI);[earthquake]
01643;2024_01643;2024-11-10T22:53:49.950; 0.25;46.0892;14.2297;  0.6; 11.9;  0.6; 71; 1.5; 1.9;SKOFIA-LOKA (SLOVENIA);[earthquake]
01644;2024_01644;2024-11-11T00:39:36.460; 0.25;46.0850;14.2368;  1.2;  9.6;  1.2;112; 1.1; 1.6;SKOFIA-LOKA (SLOVENIA);[earthquake]
01645;2024_01645;2024-11-11T06:24:21.170; 0.58;46.2270;13.6087;  2.8;  7.0;  2.8;117; 1.2; 1.9;DRENCHIA (FRIULI);[earthquake]
01646;2024_01646;2024-11-11T10:27:39.780; 0.08;45.5807;13.8860;  1.5;  6.4;  1.5;226; 1.6; 1.9;S.SERGIO (SLOVENIA);[earthquake]
01647;2024_01647;2024-11-11T11:08:35.940; 0.35;45.8687;14.3402;  4.7; 11.1;  4.7;230; 1.8; 1.1;BOROVNICA (SLOVENIA);[earthquake]
01648;2024_01648;2024-11-11T18:16:04.910; 0.10;46.2687;13.8022;  0.8;  7.1;  0.8;158; 0.8; 1.1;KUK (SLOVENIA);[earthquake]
01649;2024_01649;2024-11-13T03:05:24.040; 0.20;46.2780;12.6363;  1.0;  7.1;  1.0; 98; 0.3; 0.9;CLAUTANA (FRIULI);[earthquake]
01650;2024_01650;2024-11-13T03:23:37.310; 0.01;46.3438;13.6877;-----;  0.7;-----;138; 0.5; 0.3;SOCA (SLOVENIA);[earthquake]
01651;2024_01651;2024-11-13T05:01:30.240; 0.14;46.4848;13.7547;  0.7;  7.3;  0.7;164; 0.7; 1.2;KRANJSKA GORA (SLOVENIA);[earthquake]
01652;2024_01652;2024-11-13T09:27:00.400; 0.17;45.7480;14.0660;  0.7; 11.8;  0.7; 93; 1.3; 1.5;SENOZECE (SLOVENIA);[earthquake]
01653;2024_01653;2024-11-13T10:03:04.250; 0.18;45.3803;14.4552;  0.7; 11.2;  0.7;154; 3.6;----;CAVLE (CROAZIA);[earthquake]
01654;2024_01654;2024-11-13T12:47:25.750; 0.19;45.5377;14.3648;  3.4; 14.0;  3.4;134; 1.3; 1.5;PODGRATE (SLOVENIA);[earthquake]
01655;2024_01655;2024-11-13T19:29:40.460; 0.07;46.0535;10.5568;  0.5;  2.1;  0.5;197; 1.0; 1.6;M.RE DI CASTELLO (LOMBARDIA);[earthquake]
01656;2024_01656;2024-11-14T01:34:21.950; 0.05;46.2935;12.6333;  0.2;  4.9;  0.2;111; 0.5; 0.9;CLAUTANA (FRIULI);[earthquake]
01657;2024_01657;2024-11-14T11:15:53.350; 0.23;45.7137;14.0543;  1.0; 12.1;  1.0;105; 1.5; 1.3;SENOZECE (SLOVENIA);[earthquake]
01658;2024_01658;2024-11-14T14:02:25.290; 0.08;46.6957;12.8675;  0.8; 10.1;  0.8;268; 0.9; 1.5;LUMKOFL (AUSTRIA);[earthquake]
01659;2024_01659;2024-11-14T23:35:08.040; 0.06;46.4265;12.9608;  0.2; 11.2;  0.2; 67; 0.8; 1.1;ARTA (FRIULI);[earthquake]
01660;2024_01660;2024-11-15T01:30:17.490; 0.08;46.3650;13.0967;  0.3;  8.9;  0.3;131; 0.3; 0.4;MOGGIO UDINESE (FRIULI);[earthquake]
01661;2024_01661;2024-11-15T02:19:48.400; 0.22;46.1257;14.0252;  0.5; 14.5;  0.5; 66; 1.6; 2.0;CERKNO (SLOVENIA);[earthquake]
01662;2024_01662;2024-11-15T14:19:09.860; 0.06;46.0207;10.4445;  0.2;  2.6;  0.2;149; 1.4; 1.7;CAPO DI PONTE (LOMBARDIA);[earthquake]
01663;2024_01663;2024-11-15T15:51:18.730; 0.19;46.5850;10.2860;  0.6;  8.0;  0.6; 64; 1.2; 1.6;ACQUA DEL GALLO (LOMBARDIA);[earthquake]
01664;2024_01664;2024-11-16T07:24:20.050; 0.20;46.0195;13.7195;  0.4; 15.4;  0.4; 67; 2.7; 2.9;CEPOVAN (SLOVENIA);[earthquake]
01665;2024_01665;2024-11-16T09:47:36.770; 0.21;45.7105;13.8057;  1.4;  7.0;  1.4; 94; 1.4; 1.2;POGGIOREALE D.CARSO;[earthquake]
01666;2024_01666;2024-11-16T15:13:28.920; 0.14;46.0005;10.4795;  0.9;  0.6;  0.9;156; 1.3; 1.9;M.RE DI CASTELLO (LOMBARDIA);[earthquake]
01667;2024_01667;2024-11-17T02:02:04.660; 0.03;46.9235;12.2597;  1.4; 10.1;  1.4;242; 0.6; 1.4;KEESECK (AUSTRIA);[earthquake]
01668;2024_01668;2024-11-17T08:59:19.230; 0.22;45.9368;14.3050;  8.9; 22.2;  8.9;164; 0.8; 0.9;VRHNIKA (SLOVENIA);[earthquake]
01669;2024_01669;2024-11-17T10:55:02.400; 0.16;45.6450;13.9133;  3.6; 14.2;  3.6;135; 1.3; 1.8;S.DORLIGO D.VALLE;[earthquake]
01670;2024_01670;2024-11-17T22:49:59.560; 0.14;46.2780;13.7075;  0.4;  3.1;  0.4; 86; 1.4; 2.1;KUK (SLOVENIA);[earthquake]
01671;2024_01671;2024-11-18T12:29:15.500; 0.18;46.0573;13.6610;  1.5;  0.8;  1.5; 96; 1.1; 1.5;PLAVE (SLOVENIA);[earthquake]
01672;2024_01672;2024-11-18T15:00:45.580; 0.25;45.6370;10.5430;  1.2; 11.0;  1.2;184; 1.7; 1.8;SALO' (LOMBARDIA);[earthquake]
01673;2024_01673;2024-11-18T15:50:15.770; 0.26;45.9255;14.1947;  1.2;  8.4;  1.2;150; 1.3; 2.0;HOTEDRSICA (SLOVENIA);[earthquake]
01674;2024_01674;2024-11-18T18:30:51.610; 0.04;46.2555;13.2578;  0.4;  8.5;  0.4;129; 0.2; 0.1;LUSEVERA (FRIULI);[earthquake]
01675;2024_01675;2024-11-18T22:04:14.710; 0.08;46.2605;13.3552;  0.5;  7.8;  0.5;170; 0.5; 1.2;UCCEA (FRIULI);[earthquake]
01676;2024_01676;2024-11-18T22:09:56.670; 0.04;46.4000;13.6762;  0.2;  9.3;  0.2;172; 0.4; 0.9;SOCA (SLOVENIA);[earthquake]
01677;2024_01677;2024-11-18T23:15:07.760; 0.21;46.0678;10.5855;  0.6;  4.2;  0.6; 85; 0.8; 1.5;BREGUZZO (TRENTINO);[earthquake]
01678;2024_01678;2024-11-19T01:09:59.600; 0.09;46.0345;10.4233;  0.4;  5.0;  0.4;156; 1.1; 1.7;CAPO DI PONTE (LOMBARDIA);[earthquake]
01679;2024_01679;2024-11-19T09:44:56.220; 0.15;45.7315;11.0268;  0.5;  5.5;  0.5;153; 1.4; 1.9;M.LESSINI (TRENTINO);[earthquake]
01680;2024_01680;2024-11-19T11:52:10.110; 0.24;46.2120;10.5800;  1.6;  2.4;  1.6;185; 1.0; 1.5;CIMA PRESANELLA (TRENTINO);[earthquake]
01681;2024_01681;2024-11-20T09:20:30.710; 0.19;46.4238;13.4973;  0.5;  5.9;  0.5; 75; 1.2; 1.6;CAVE DEL PREDIL (FRIULI);[earthquake]
01682;2024_01682;2024-11-20T17:30:45.290; 0.17;46.1788;13.3342;  0.7; 12.3;  0.7;136; 1.1; 1.4;TAIPANA (FRIULI);[earthquake]
01683;2024_01683;2024-11-21T04:52:50.230; 0.21;46.0245;10.4427;  1.4;  3.1;  1.4;244; 1.4; 1.9;CAPO DI PONTE (LOMBARDIA);[earthquake]
01684;2024_01684;2024-11-21T08:12:57.600; 0.04;46.1543;13.5293;-----;  2.0;-----;181; 0.7; 1.1;S.PIETRO AL NATISONE (FRIULI);[earthquake]
01685;2024_01685;2024-11-21T08:46:42.960; 0.57;46.2878;12.9263;  1.9;  4.3;  1.9; 99; 0.7; 1.2;PIELUNGO (FRIULI);[earthquake]
01686;2024_01686;2024-11-21T09:56:18.040; 0.14;46.0418;10.5700;  0.6;  2.9;  0.6;117; 1.1; 1.4;M.RE DI CASTELLO (LOMBARDIA);[earthquake]
01687;2024_01687;2024-11-21T11:50:38.510; 0.09;46.0237;10.4387;  0.6;  1.3;  0.6;247; 1.4; 1.8;CAPO DI PONTE (LOMBARDIA);[earthquake]
01688;2024_01688;2024-11-21T12:13:08.400; 0.27;45.9355;14.1868;  1.3;  7.6;  1.3;155; 1.4; 1.7;HOTEDRSICA (SLOVENIA);[earthquake]
01689;2024_01689;2024-11-22T08:53:51.820; 0.20;46.1300;10.6062;  0.7;  1.6;  0.7;152; 1.4; 1.7;CARE' ALTO (TRENTINO);[earthquake]
01690;2024_01690;2024-11-22T09:22:23.760; 0.31;46.3003;12.5925;  0.7;  9.1;  0.7; 76; 1.9; 2.0;CLAUTANA (FRIULI);[earthquake]
01691;2024_01691;2024-11-22T09:52:10.860; 0.08;46.1237;10.6015;  0.3;  4.5;  0.3;151; 1.4; 1.7;CARE' ALTO (TRENTINO);[earthquake]
01692;2024_01692;2024-11-22T13:57:10.610; 0.26;46.3328;10.8617;  0.6;  6.7;  0.6; 68; 1.4; 2.0;DIMARO (TRENTINO);[earthquake]
01693;2024_01693;2024-11-23T00:35:51.100; 0.10;46.4182;13.0825;  0.5; 12.2;  0.5;121; 0.3; 0.7;M.SERNIO (FRIULI);[earthquake]
01694;2024_01694;2024-11-23T01:55:43.220; 0.04;46.0298;10.4452;  0.4;  2.9;  0.4;272; 0.8; 1.4;CAPO DI PONTE (LOMBARDIA);[earthquake]
01695;2024_01695;2024-11-23T07:23:40.550; 0.16;45.4597;11.3670;  1.0; 10.7;  1.0;187; 2.0; 2.7;MONTEBELLO VICENTINO (VENETO);[earthquake]
01696;2024_01696;2024-11-23T13:53:30.310; 0.04;46.2307;12.6073;  0.2;  6.3;  0.2;122; 1.0; 1.1;ANDREIS (FRIULI);[earthquake]
01697;2024_01697;2024-11-23T15:45:01.700; 0.20;46.0530;10.5778;  0.7;  2.6;  0.7;100; 1.0; 1.7;M.RE DI CASTELLO (LOMBARDIA);[earthquake]
01698;2024_01698;2024-11-23T20:10:32.480; 0.16;45.7818;14.1868;  0.7; 17.6;  0.7;113; 0.8; 1.2;HRASCE (SLOVENIA);[earthquake]
01699;2024_01699;2024-11-23T22:25:42.990; 0.18;46.2210;13.0293;  0.8; 12.4;  0.8;146; 0.5; 1.0;MAIANO (FRIULI);[earthquake]
01700;2024_01700;2024-11-23T22:54:06.860; 0.16;45.7810;14.0798;  0.6; 12.1;  0.6;141; 1.0; 1.2;HRASCE (SLOVENIA);[earthquake]
01701;2024_01701;2024-11-24T01:30:08.110; 0.16;46.2638;12.9268;  0.8;  4.2;  0.8;149; 0.4; 1.1;PIELUNGO (FRIULI);[earthquake]
01702;2024_01702;2024-11-24T06:40:54.790; 0.10;46.1288;10.6018;  0.4;  3.3;  0.4;167; 0.8; 1.5;CARE' ALTO (TRENTINO);[earthquake]
01703;2024_01703;2024-11-24T08:00:07.030; 0.11;46.5205;13.4368;  0.7;  8.5;  0.7;145; 0.3; 0.8;MALBORGHETTO (FRIULI);[earthquake]
01704;2024_01704;2024-11-24T08:18:38.130; 0.06;46.0433;10.5883;  0.5;  5.7;  0.5;225; 1.0; 1.3;BREGUZZO (TRENTINO);[earthquake]
01705;2024_01705;2024-11-24T16:33:24.750; 0.12;46.3567;13.0343;  0.8;  5.5;  0.8;151; 0.2; 0.8;TOLMEZZO (FRIULI);[earthquake]
01706;2024_01706;2024-11-24T18:29:45.920; 0.17;46.0253;10.7520;  0.8;  8.4;  0.8;184; 1.0; 1.3;TIONE (TRENTINO);[earthquake]
01707;2024_01707;2024-11-24T20:51:16.870; 0.10;46.5003;13.0008;  0.3;  6.8;  0.3; 95; 0.3; 0.7;PALUZZA (FRIULI);[earthquake]
01708;2024_01708;2024-11-24T23:58:18.100; 0.12;46.4287;13.4255;  0.3; 12.2;  0.3; 85; 0.6; 1.1;JOF DI MONTASIO (FRIULI);[earthquake]
01709;2024_01709;2024-11-25T01:42:22.080; 0.14;46.0213;10.4437;  0.5;  2.1;  0.5;149; 0.8; 1.2;CAPO DI PONTE (LOMBARDIA);[earthquake]
01710;2024_01710;2024-11-25T21:35:22.760; 0.10;46.0240;10.4422;  0.6;  2.5;  0.6;149; 1.3; 1.9;CAPO DI PONTE (LOMBARDIA);[earthquake]
01711;2024_01711;2024-11-26T01:38:26.270; 0.12;46.0247;10.4488;  0.3;  3.1;  0.3;146; 1.6; 1.9;CAPO DI PONTE (LOMBARDIA);[earthquake]
01712;2024_01712;2024-11-26T09:33:48.660; 0.12;45.7390;14.0618;  0.4; 15.9;  0.4; 89; 1.1; 2.0;SENOZECE (SLOVENIA);[earthquake]
01713;2024_01713;2024-11-26T12:08:26.300; 0.13;46.2218;13.4940;  0.3;  7.0;  0.3; 82; 1.3; 1.6;PULFERO (FRIULI);[earthquake]
01714;2024_01714;2024-11-26T13:38:35.920; 0.11;45.9292;14.1860;  0.7;  7.0;  0.7;152; 1.2; 1.7;HOTEDRSICA (SLOVENIA);[earthquake]
01715;2024_01715;2024-11-27T00:23:47.750; 0.18;46.3302;12.7397;  0.4;  7.5;  0.4; 77; 0.5; 0.9;TRAMONTI DI SOTTO (FRIULI);[earthquake]
01716;2024_01716;2024-11-27T02:33:18.270; 0.19;45.5252;11.3172;  1.0; 11.6;  1.0;266; 1.2; 1.4;CHIAMPO (VENETO);[earthquake]
01717;2024_01717;2024-11-27T05:07:15.470; 0.14;46.0785;10.5698;  0.7;  4.3;  0.7;210; 1.1; 1.1;M.RE DI CASTELLO (LOMBARDIA);[earthquake]
01718;2024_01718;2024-11-27T12:37:11.680; 0.15;46.0215;10.7410;  0.7;  9.3;  0.7;146; 1.2; 1.1;TIONE (TRENTINO);[earthquake]
01719;2024_01719;2024-11-27T20:46:36.280; 0.15;46.4882;12.9370;  0.7;  4.8;  0.7; 84; 0.6; 1.1;OVARO (FRIULI);[earthquake]
01720;2024_01720;2024-11-27T20:50:22.700; 0.32;46.4873;12.9185;  0.9;  3.5;  0.9; 73; 0.5; 1.1;OVARO (FRIULI);[earthquake]
01721;2024_01721;2024-11-27T22:32:42.670; 0.14;44.8448;11.1857;  3.3; 12.1;  3.3;193; 2.1; 2.4;S.FELICE SUL PANARO (EMILIA);[earthquake]
01722;2024_01722;2024-11-28T01:22:07.080; 0.16;46.6590;10.5138;  0.4;  8.0;  0.4; 97; 1.8; 1.9;TUBRE (ALTO ADIGE);[earthquake]
01723;2024_01723;2024-11-28T07:04:21.130; 0.23;45.7793;10.9755;  0.7; 11.8;  0.7;138; 0.9; 1.3;ALA (TRENTINO);[earthquake]
01724;2024_01724;2024-11-28T08:59:55.540; 0.08;46.0360;13.5572;  0.5; 12.9;  0.5;218; 1.2; 1.7;PREPOTTO (FRIULI);[earthquake]
01725;2024_01725;2024-11-28T20:02:18.320; 0.08;45.3017;11.2892;  0.7; 14.2;  0.7;139; 1.3; 1.9;ALBAREDO D'ADIGE (VENETO);[earthquake]
01726;2024_01726;2024-11-29T02:28:53.970; 0.13;46.6538;10.5125;  0.7;  8.2;  0.7; 96; 1.6; 1.8;TUBRE (ALTO ADIGE);[earthquake]
01727;2024_01727;2024-11-29T03:37:14.730; 0.11;46.6542;10.5123;  0.6;  8.4;  0.6; 96; 1.4; 1.8;TUBRE (ALTO ADIGE);[earthquake]
01728;2024_01728;2024-11-29T08:31:00.970; 0.11;45.7928;14.3433;  0.6; 10.7;  0.6;107; 1.7; 1.6;CERKNICA (SLOVENIA);[earthquake]
01729;2024_01729;2024-11-29T09:29:31.040; 0.19;45.7743;14.0605;  0.8; 16.3;  0.8; 97; 1.1; 1.9;RAZDRTO (SLOVENIA);[earthquake]
01730;2024_01730;2024-11-29T22:03:29.740; 0.12;46.1087;12.3227;  0.7; 10.1;  0.7;150; 0.7; 1.3;BELLUNO (VENETO);[earthquake]
01731;2024_01731;2024-11-29T23:03:43.680; 0.09;46.0623;10.5873;  0.5;  3.9;  0.5;110; 0.9; 1.4;BREGUZZO (TRENTINO);[earthquake]
01732;2024_01732;2024-11-30T06:11:18.120; 0.22;46.0285;10.4303;  1.4;  4.1;  1.4;256; 1.1; 1.4;CAPO DI PONTE (LOMBARDIA);[earthquake]
01733;2024_01733;2024-11-30T19:52:51.690; 0.03;46.0727;10.5538;  0.6;  4.5;  0.6;235; 0.9; 1.3;M.RE DI CASTELLO (LOMBARDIA);[earthquake]
01734;2024_01734;2024-11-30T20:57:04.850; 0.05;46.4250;14.4208;  2.1; 17.3;  2.1;169; 1.2; 1.7;KOSCHUTNIK (AUSTRIA);[earthquake]
01735;2024_01735;2024-12-01T00:04:29.420; 0.10;46.0762;10.5690;  0.5;  4.1;  0.5;208; 1.3; 1.5;M.RE DI CASTELLO (LOMBARDIA);[earthquake]
01736;2024_01736;2024-12-01T02:31:39.960; 0.07;46.0763;13.5815;  0.3; 13.8;  0.3;133; 0.9; 0.6;PLAVE (SLOVENIA);[earthquake]
01737;2024_01737;2024-12-01T02:58:15.730; 0.09;46.0820;10.5638;  0.3;  4.2;  0.3;109; 1.6; 1.8;M.RE DI CASTELLO (LOMBARDIA);[earthquake]
01738;2024_01738;2024-12-01T17:15:52.980; 0.19;46.0945;13.6997;  0.5; 14.2;  0.5; 76; 1.6; 2.0;STREGNA (FRIULI);[earthquake]
